UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
kt**,얼큰국물떡볶이 SET1（얼큰국물떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),맛있고 양도 너무 많이써용 다음에도 즐겨 먹을게용,5,5.0,5.0,5.0,2022-01-03 19:33:33,0,1,81720
mn**,SET5（불떡볶이＋순살불닭＋주먹밥）/1(매운맛 조절(1단계)),불맛이 나서 좋았습니다 :)  떡볶이도 꽉꽉들어가있네요,5,5.0,5.0,5.0,2021-12-26 08:41:22,0,1,81720
hs**,"SET4（불떡볶이＋통뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),누룽지/1,콜라 1.25L/1","떡볶이 닭발 누룽지 정말 모든 음식이 맛있네요

너무 잘먹었습니다",5,5.0,5.0,5.0,2021-12-17 00:22:35,1,0,81720
by**,"불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),라면사리추가/1",정말 맛없고 최악입니다 다시는 주문 안합니다,1,1.0,1.0,1.0,2021-12-16 22:35:02,0,1,81720
ow**,SET5（불떡볶이＋순살불닭＋주먹밥）/1(매운맛 조절(3단계)),추운 날씨에 배송 감사드립니다.,5,5.0,5.0,5.0,2021-12-12 16:53:36,0,1,81720
kk**,불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(2단계)),맛있어요 ㅎㅎ 여기 떡볶이가 가끔 생각나요,5,5.0,4.0,5.0,2021-12-08 12:21:42,1,1,81720
46**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),맛있게 먹었어요!!!! 늦게 밤에 배달해주셔서 감사합니다!,5,5.0,5.0,5.0,2021-12-08 02:08:21,0,1,81720
jl**,불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),맛있게 잘 먹었습니다~!!,5,5.0,5.0,5.0,2021-11-28 19:23:41,0,1,81720
se**,얼큰치즈떡볶이/1(매운맛 조절(3단계)),엄청 맛잇어요 잘 먹을께요 담에 또 주문할께요,5,5.0,5.0,5.0,2021-11-25 21:19:31,0,1,81720
손님,얼큰치즈떡볶이 SET1（얼큰치즈떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),"아주 매운 음식만 있는줄 알았는데, 매운거 잘 못 먹는 저도 1단계 맛으로 정말 맛있게 먹었습니다.음식이 정말 괜찮네요. 치즈를 따로 담아주셔서 감사합니다. 세트 구성에 음료도 넣어주시구,원래 포함도어 있는것 같기도 하구요. ㅎ  주먹밥은 떡볶이 소스랑 먹으니까 어우러져서 아주 맛있습니다.  맛있게 배부르게 잘 먹었습니다~~!",5,5.0,5.0,5.0,2021-11-20 06:24:34,0,1,81720
ma**,SET4（불떡볶이＋통뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),아핫!!!!역시나.. 좋아요,5,5.0,5.0,5.0,2021-11-13 16:27:17,0,1,81720
fn**,"SET3（불떡볶이＋무뼈닭발＋주먹밥）/1,오뎅추가/1","맛나게잘먹었어요
부자되세요~",4,4.0,3.0,4.0,2021-11-07 19:56:07,1,1,81720
pa**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),맛있게 잘 먹었습니다,5,5.0,5.0,5.0,2021-10-22 22:05:23,1,0,81720
ho**,SET5（불떡볶이＋순살불닭＋주먹밥）/1(매운맛 조절(2단계)),맛과 양 너무 좋았습니다,5,5.0,5.0,5.0,2021-10-14 19:39:32,1,0,81720
손님,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),메인 메뉴인 떡볶이보다 닭발이 더 맛있었다,3,3.0,3.0,3.0,2021-10-11 15:37:17,0,1,81720
yj**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),"요기요에서 할인혜택을 줘서 시켰봤더니  진짜 맛이 없네요! 바빠서 리뷰를 안보고 시킨걸 후회합니다. 몇천원 아끼려다 크게 당하네요ㅠㅠ

새로운거 시켜먹어봤다가  완전 실망하고 거의 다 남겼습니다  그냥 동대문엽* 이나   감*드세요 
진심입니다  떡볶이에 돈 날리지마세요

떡볶이떡과 어묵과  비엔나소세지도 싼거 쓰시는데, 
재료는 싼거 쓰시면서 떡볶이  비싸게 파니 많이 남기시니까 할인때리시나 봅니다
 이런식으로 장사하면  다른 요기요할인 업체 피해봅니다!",1,1.0,1.0,1.0,2021-10-04 21:29:07,1,1,81720
eu**,SET6（불떡볶이＋오돌뼈＋주먹밥）/1(매운맛 조절(2단계)),Sodosososisoso,1,1.0,4.0,5.0,2021-10-04 12:48:14,0,1,81720
ho**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),"베달도 빠르고 닭발, 떡뽁이 모두 다 맛있어요",5,5.0,5.0,5.0,2021-09-17 23:43:36,0,1,81720
rk**,"불떡볶이/1(매운맛 조절(1단계)),오뎅추가/1,라면사리추가/1","가격에 비해 양은 많지않은편입니다
전화로 배달소요시간 여쭤봤는데  기본50분잡으라고 하시는데 응대하는 말투도 별로셨구요..
어묵 추가했는데 긴어묵에서 상했는지 식감이 너무안좋아서 먹지못하고 다 버렸습니다 
떡은 쌀떡인거같은데 금방 불어버리고 딱딱해져버렸습니다 먹을수록 아쉬웠네요
그래도 배달기사님은 친절하셨습니다",2,3.0,2.0,4.0,2021-09-14 16:54:30,0,1,81720
du**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),세번째 구매였는데 양이 좀 적어졌어요~ 서비스도 안주시고~ㅠ.ㅠ,3,3.0,2.0,5.0,2021-09-13 21:27:49,0,1,81720
손님,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),떡볶이에 어묵도 많이 들어가서 맛있었어요 😊😊,5,5.0,5.0,5.0,2021-09-08 06:34:12,0,1,81720
ys**,얼큰국물떡볶이 SET1（얼큰국물떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(2단계)),맛도 맛있었고 양도 괜찮았고 배달이 생각보다 빨라서 감사하게 잘 먹었습니다~,5,5.0,5.0,5.0,2021-08-31 18:50:36,1,0,81720
ch**,"SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),오돌뼈주먹밥/1,계란찜/1",가격대비 양이너무작아요 진심..맛은 나쁘지않는데 떡뽂이도 엽떡의 반정도양?엄청맛있다믄 이해가되지만 그냥평범,1,2.0,1.0,3.0,2021-08-26 15:29:16,0,1,81720
db**,불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),새벽에 너무 배고파서 시켰는데 가격도 괜찮고 구성도 알차요! 양도 많아서 너무 만족이고 맛은 딱 우리가 알만한 클래식한 떡볶이ㅠ 그런데 어딜가도 없는게 함정이었는데.. 여기서 딱 찾았네요 떡도 말랑쫄깃 👍 앞으로 떡볶이는 여기 정착입니다 배달도 빠르고 친절해서 받은 순간부터 기분 좋게 먹었어요,5,5.0,5.0,5.0,2021-08-22 18:45:08,1,0,81720
ta**,"SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),스프라이트 500mL/1,스프라이트 1.25L/1",간만에 배달음식인데 떡볶이도 엄청 알차고 닭발도 크게 맵다라기보단 적응되게맵다여서 다 좋은거같아요 ㅎㅎㅎ,5,5.0,5.0,5.0,2021-08-21 00:17:53,1,0,81720
lm**,"SET5（불떡볶이＋순살불닭＋주먹밥）/1(매운맛 조절(1단계)),오뎅추가/1,만두추가/2,계란추가（2개）/2",맛있게 잘 먹었습니다.  불닭은 양이좀 아쉬웠지만 우선 맛있었습니다.,5,5.0,5.0,5.0,2021-08-15 10:56:03,0,1,81720
손님,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),구성이 너무 좋고 닭발에서 불맛이 많이 납니다 너무 좋아요,4,4.0,5.0,5.0,2021-08-12 20:35:45,1,1,81720
손님,얼큰국물떡볶이 SET1（얼큰국물떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(2단계)),"단무지 6조각... 사장님, 실수인가요? 
떡은 냉동시켰다 썼는지, 터져있고(사진)... 
계란찜은 싱겁고, 맛없음. 물을 너무 많이 탄 듯... 
매운 맛 2단계 주문했는데, 맛이 순하디 순함. 
결국 반도 못 먹고, 맛 없어 버렸음.",1,1.0,1.0,4.0,2021-08-02 13:50:36,1,1,81720
kj**,SET5（불떡볶이＋순살불닭＋주먹밥）/1(매운맛 조절(1단계)),닭발시키려다가실수로불닭시켰는데맛있었음떡봌이양념도단맛아니고맛있었다하지만불닭양이매우적었고주먹밥도좀적었음,5,5.0,4.0,5.0,2021-07-31 16:13:04,1,1,81720
bb**,얼큰국물떡볶이 SET1（얼큰국물떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),"배달 빠르고 양도 많고 맛있어요 뜨겁게 와서 좋아요
서비스 쿨피스도 감사합니다
또 주문할게요",5,5.0,5.0,5.0,2021-07-31 01:40:58,1,0,81720
손님,불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1,"1시간 30분 기다리고 있다 

ㅜㅜㅜㅜㅜㅜㅜㅜㅜ",1,1.0,1.0,5.0,2021-07-25 20:19:03,0,1,81720
kk**,불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(2단계)),맛있어요 배달누락된 계란찜도 바로 보내주셔서 맛있게 먹었습니당,4,5.0,4.0,4.0,2021-07-25 12:13:58,1,1,81720
mo**,"SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(3단계)),계란찜/1",미리 끓여놓은 떡볶이라 떡이 다 불어터져있었고 무뼈닭발은 너무 짜서 못먹겠더라구요ㅠㅡ,4,3.0,5.0,5.0,2021-07-20 15:41:13,0,1,81720
손님,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),"좋아요..꼭 계란찜 쓰세요 ㄷㄷ
또 먹고 싶네요..",5,5.0,5.0,5.0,2021-07-19 18:59:07,1,0,81720
ky**,"SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),오뎅추가/1",맛있게 잘먹었습니다,5,4.0,5.0,5.0,2021-07-18 18:44:27,0,1,81720
ne**,"SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),스프라이트 1.25L/1",정말 맛있었습니다 호호호,5,5.0,5.0,5.0,2021-07-18 14:26:07,0,1,81720
mi**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),떡볶이도 맛있고 닭발도 맛있어요!,5,5.0,5.0,5.0,2021-07-14 01:38:53,1,0,81720
c3**,"SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),만두추가/1,계란찜/1,콜라 1.25L/1","닭발이 머무 환상이다
너무 맛있어요",5,5.0,5.0,5.0,2021-07-12 18:30:09,0,1,81720
vi**,SET5（불떡볶이＋순살불닭＋주먹밥）/1(매운맛 조절(1단계)),떡뽁이매운맛이 딱 맛나게 잘 먹었어요,5,5.0,5.0,5.0,2021-07-12 16:21:09,0,1,81720
mm**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),"맛있네요, 다음에도 또 시킬게요.",5,5.0,5.0,5.0,2021-07-10 10:38:17,0,1,81720
손님,불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),일단 맛은 없네요~베이컨은 다 터져서 모양을 유지한게 없고 쥬시쿨은 여는 입구가 반쯤 벌어져서 쫌 찝찝하구요.떡볶이는 반이상남겼네요.,2,2.0,4.0,3.0,2021-07-04 18:14:15,1,1,81720
it**,SET6（불떡볶이＋오돌뼈＋주먹밥）/1(매운맛 조절(2단계)),맛있었어요. 같이드신 부모님은 떡볶이가 조금 짜다고 했는데 전 떡에 간이 잘 배어있어서 좋았어요.,5,5.0,4.0,4.0,2021-07-04 18:07:51,1,1,81720
ki**,"SET7（불떡볶이＋마늘양념똥집＋주먹밥）/1(매운맛 조절(2단계)),오뎅추가/1,만두추가/1,계란찜/1",시켜먹은 떡볶이중 정말 단연코 최악임 추가만두 절대시키지 말것! 사이드인 주먹밥이랑 똥집은 평타...35000원짜리 배달에 단무지 6조각 줌... 와! 이건정말 최악임! 기존에 시켜먹어봤고 이집음식이 입에 맞는다 하시는 분들 아니면 절대 신규진입 하지마시길! 떡 오뎅 만두 모두 퉁퉁 불어서 옴!,3,1.0,2.0,1.0,2021-07-04 13:47:14,0,1,81720
ad**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),"이 집에서 매운 떡볶이 처음시켜봤어요.
맛있네요. 너무 대놓고 타린 매운맛도 아니고, 떡볶이 다 먹고 남은 양념도 숟가락으로 퍼먹었는데 후추맛이 은은하게 나면서 식욕도는 맛이었어요.
닭발은 떡볶이에 비해 식어서 완벽한 맛평가는 불가하지맘, 그래도 불맛나고 주먹밥이랑 잘 먹었어요.
아 그리고 대박인건 리뷰인데, 치즈 엄청엄청 많이 주셨어요. 치즈 조금 떡볶이에 넣어주실 줄 알았는데 별도용기에 한가득 주심! 은혜로웟어요 ㅋㅋ",5,5.0,4.0,5.0,2021-07-03 17:13:49,1,1,81720
ho**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),"빠른배송에 감사드리고 
넘 맛나게 먹었습니다",5,5.0,5.0,5.0,2021-07-02 21:16:06,1,0,81720
손님,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),잘먹었어요 ~1단계인데도 쫌맵네요~맵지만 맛있어요~,4,4.0,4.0,5.0,2021-06-30 13:06:48,0,1,81720
zz**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),맛있고 가성비 최고 배달도 생각보다 빨라서 좋았어요,5,5.0,5.0,5.0,2021-06-27 21:45:09,0,1,81720
손님,SET4（불떡볶이＋통뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),"무뼈닭발 불향이듬뿍! 맛있게 먹었어요..
매운걸좋아하는데..담번엔 불떡볶이는3단계주문할께요~~",4,4.0,4.0,4.0,2021-06-23 13:29:58,0,1,81720
dk**,SET6（불떡볶이＋오돌뼈＋주먹밥）/1(매운맛 조절(3단계)),너무 맛있어요 3단곈데 옆떡 오리지널보다 안맵고 순한맛보다 매운느낌ㅋ 잘먹겠습니다^^,5,5.0,5.0,5.0,2021-06-23 13:00:22,1,0,81720
su**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),아들과 제가 떡볶이 좋아해서 여러군데 먹었는데 여기 생각보다 진짜 맛있네요,5,5.0,5.0,5.0,2021-06-22 18:23:55,1,0,81720
fi**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),"기대 이상입니다.
식구 셋이서 야식으로 먹기 딱 좋습니다~ 
2단계라 괜찮겠지 했는데 쫌 메워요 혹시 시키신다면 계란찜 필수입니다(이벤트로 받으면 된다는건 안비밀!!)",5,5.0,5.0,5.0,2021-06-19 13:28:27,1,0,81720
gk**,"얼큰국물떡볶이/1(매운맛 조절(1단계)),치즈추가/1",예상시간에맞게왔어요 치즈가 고소해요,4,4.0,4.0,5.0,2021-06-18 16:36:45,0,1,81720
du**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),40분만에 음식과 대면했어요~^^ 예상시간보다 빠르게 보내주셨더라구요~^^ 감사합니다! 사실 두번째 주문이었어요. 첫번째 맛이 잊혀지지 않아서 다시 구매했어요~ 첫번째는 불떡볶이가 1단계였는데 오늘은 2단계로 높혔는데 더 맛있어요!! 굿굿~! 계란찜도 서비스로 주셨는데 양이 업그레이드 됐어요!처음엔 작은 그릇에 넣어주셨는데 오늘은 엄청 큰 그릇에 많이 주셨어요! 오늘은 닭발양도 처음보다 많이 보내주셨어요! 주먹밥도 맛있게 먹었어요! 사장님.. 쥬시쿨까지 서비스 보내주셔서 고맙습니다. 맛있는 저녁식사했어요~ 담에 또 주문할게요!!!,5,5.0,5.0,5.0,2021-06-16 21:38:05,1,0,81720
me**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),맛있게 잘 먹었습니다~,5,5.0,5.0,5.0,2021-06-12 19:42:08,1,0,81720
dl**,"불떡볶이/1(매운맛 조절(1단계)),떡추가/1,계란추가（2개）/1",만두가밑바닥에서 다 터져버림....흑 계란도터짐 .....,4,3.0,2.0,5.0,2021-06-11 01:46:47,0,1,81720
mi**,"불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1,주먹밥/1,쿨피스 930mL/1",매콤하니 맛있었어요.,4,4.0,4.0,4.0,2021-06-10 23:22:47,1,1,81720
si**,불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),배달은 예상시간보다 빨리왔어요~떡볶이 적당히 매콤하니 맛있어요~아이들이 먹기엔 좀 맵지만 신랑이랑 저에겐 딱 좋은 매콤함이에요...실짝 아쉬운건 치즈떡 안에 치즈가 다 빠져나간거랑 만두는 기성품같은데 후추맛이 많이 느껴져서.... 하지만 떡볶이 전체의 맛을 좌우할만큼 큰건 아니었어요~계란찜도 맛나고 주먹밥도 맛나고 쥬시쿨도 잘 먹었습니다~,5,5.0,5.0,5.0,2021-06-06 11:26:47,1,0,81720
lo**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),잘먹었어요 배달빨랐어요,5,5.0,5.0,5.0,2021-06-05 15:06:32,1,0,81720
yu**,"불떡볶이/1(매운맛 조절(2단계)),주먹밥/1",배달도 빠르고 음식도 뜨겁고 맛있게 잘먹었습니다,5,5.0,5.0,5.0,2021-06-02 16:10:59,1,0,81720
as**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(3단계)),"생각없이 주문해 봤는데
가성비 대박 좋아요",5,5.0,5.0,5.0,2021-06-01 21:35:54,0,1,81720
wk**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),맛있어요.맛있어요.,5,5.0,5.0,5.0,2021-05-30 15:52:13,1,0,81720
xn**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),떡볶이가 예전 학교앞 떡볶이 맛이여서 추억의 맛이였어요 ! 닭발은 불맛도 나고 아주 너무 맛있습니다 !!,5,5.0,5.0,5.0,2021-05-23 14:07:52,1,0,81720
sk**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),"맛있어요!
전 매운거 잘먹는편이라 떡볶이는 좀 더 매운거 시켜도 될 것 같아요ㅎㅎ닭발은 매워서 좋았어요",5,5.0,5.0,5.0,2021-05-21 12:44:08,1,0,81720
mi**,"SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),오돌뼈주먹밥/1",배달도 도착시간보다 20분 빨리오고 맛있어요!,5,5.0,5.0,5.0,2021-05-21 12:31:58,1,0,81720
ju**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),"예전에 순한맛 시켜먹고 맛있어서 이번엔 중간맛으로 시켜봤는데 무진장 맵네요
저는 순한맛이 적당히 매콤하니 더 좋은것 같아요",5,5.0,5.0,5.0,2021-05-20 16:49:32,1,0,81720
kt**,불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(2단계)),떡볶이는 평범했는데 떡볶이 국물에 주먹밥 비벼먹으니 맛있네요 양도 적당히 많아서 잘 먹었습니다,5,5.0,5.0,5.0,2021-05-19 21:03:43,0,1,81720
th**,"불떡볶이/1(매운맛 조절(2단계)),주먹밥/1",배달 빨라요  할인도 4000원 받았고요.  처음 시켰는데 맛있어요.  중간 맛은 맛은 있는데 쫌 맵네요. 다음엔 1단계로 먹어야 할 듯 해요.,5,5.0,5.0,5.0,2021-05-19 16:46:56,1,0,81720
손님,"얼큰국물떡볶이/1(매운맛 조절(1단계)),오뎅추가/1,치즈추가/1","치즈 듬뿍 너무 좋아요~
닉넴 깜박하고 안써서 서비스 탈락해서 아쉽ㅎ",5,5.0,5.0,5.0,2021-05-18 17:36:29,1,0,81720
ls**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),맛있어요 양도많고 3-4명 먹어도 될듯해요,5,5.0,5.0,5.0,2021-05-17 21:14:16,1,0,81720
ab**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),"7000원 타임딜 할인
닭발 양 적은 건 아쉽지만 떡볶이 맛있네요.",5,5.0,4.0,5.0,2021-05-16 12:48:51,1,1,81720
sa**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),빨리오고 맛있게먹었습니다~!,5,5.0,5.0,5.0,2021-05-13 23:55:32,1,0,81720
lu**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),양도 많고 매콤하니 정말 맛났습니다~~ 배달도 정시에 잘 도착해서 잘 먹었습니다^^,5,5.0,5.0,5.0,2021-05-12 22:06:33,1,0,81720
ha**,얼큰국물떡볶이 SET1（얼큰국물떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),맛있어요 배달하시는분이 좀 친절하셨으면 좋았을거 같아요,4,5.0,4.0,2.0,2021-05-09 17:08:14,1,1,81720
손님,얼큰국물떡볶이 SET1（얼큰국물떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),"배달 빨리오고 맛있게 냠냠 잘먹엇씁니당^^



또 시킬게용~~~",5,5.0,5.0,5.0,2021-05-07 19:05:13,1,0,81720
il**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),떡볶이 양 진짜 많네요ㅠㅠ 밀떡 좋아하시는분들 좋아하실듯한 그런 식감이에요ㅎㅎ 닭발도 맛나요!!! 잘먹었습니당,5,5.0,5.0,5.0,2021-05-07 16:54:34,1,0,81720
su**,불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(2단계)),양이 많아요~~~~,4,4.0,5.0,5.0,2021-05-05 03:00:43,1,1,81720
as**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),맛있어요 잘먹었습니다 ㅎ,5,5.0,5.0,5.0,2021-04-29 23:48:41,1,0,81720
je**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),맛있게 잘 먹었습니다,5,5.0,5.0,5.0,2021-04-29 21:20:59,1,0,81720
ps**,얼큰국물떡볶이 SET1（얼큰국물떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),이름이 얼큰이라 많이 매울까 걱정했는데 1단계하니 맵지도 않고 맛있네요~ :) 밀떡볶이 좋아하시는 분들이 딱좋아할 식감이에요 👍 계란찜과 주먹밥도 양도 많고 맛있네요😍,5,5.0,5.0,5.0,2021-04-29 14:14:14,0,1,81720
55**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(2단계)),이곳은 닭발 맛집입니당,5,5.0,5.0,3.0,2021-04-29 08:12:06,1,1,81720
ls**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1,싸이즈가 작네요 많이 파세요,5,5.0,4.0,5.0,2021-04-25 17:15:45,1,1,81720
as**,불떡볶이 SET1（불떡볶이＋주먹밥＋계란찜）/1(매운맛 조절(1단계)),떡볶이가 달달하고 맛있어요! 생각보다 안 매워서 다음은 매운 단계로 먹을 예정. 의외로 사이드메뉴들이 다 맛있었어요,5,5.0,5.0,5.0,2021-04-25 00:24:57,0,1,81720
ki**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),양도 많았고 맛있어서 다음부턴 여기서 시켜먹어야 겠네요 :),5,5.0,5.0,5.0,2021-04-24 21:52:34,1,0,81720
op**,SET3（불떡볶이＋무뼈닭발＋주먹밥）/1(매운맛 조절(1단계)),최고네요 맛잇어요,5,5.0,5.0,5.0,2021-04-24 01:42:18,0,1,81720
