UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
sm**,추풍령감자탕/1(사이즈선택(中)),양이 엄청 많네요 든든합니다!,5,5.0,5.0,5.0,2022-08-02 17:09:25,1,0,9444
st**,"추풍령감자탕/1(사이즈선택(中)),돼지갈비찜 小（2~3人）/1",맛있게 잘 먹었습니다.,5,5.0,5.0,5.0,2022-08-01 23:16:12,1,0,9444
qo**,추풍령감자탕/1(사이즈선택(小)),양은 매우 많았으나 맛과 고기의 양은 저한테 많이 아쉬웠습니다ㅜㅜ,4,4.0,5.0,5.0,2022-07-29 00:10:46,1,1,9444
bo**,"김치감자탕/1(사이즈선택(中)),공기밥 2개/1",주말이라 배달은 오래 걸렸지만 깔끔하고 맛있어요.  양도 넉넉하고요,5,5.0,5.0,4.0,2022-07-17 14:12:26,1,1,9444
af**,"김치감자탕/1(사이즈선택(中)),공기밥 3개/1","맛은 뼈다귀 김치찌개맛..양은 적당

근대 뼈가 넘나 찔김...좀더 푹삶아야 할듯",4,4.0,4.0,5.0,2022-06-17 12:04:24,0,1,9444
jh**,,맛있게 먹었습니다!,5,5.0,5.0,5.0,2022-06-07 18:36:16,0,1,9444
xy**,,고기도 크고 살도 많고 잘 먹었습니다~,5,5.0,5.0,5.0,2022-06-05 01:47:22,1,0,9444
su**,추풍령감자탕/1(사이즈선택(小)),배고파서 오자마자 먹느라 사진을 놓쳤네요. 맛있게 잘 먹었습니다.,5,5.0,5.0,5.0,2022-05-22 11:33:16,0,1,9444
im**,추풍령감자탕/1(사이즈선택(中)),오랜만에 맛있게 잘 먹었습니다,5,5.0,5.0,5.0,2022-05-21 15:41:16,0,1,9444
ha**,추풍령감자탕/1(사이즈선택(小)),제일 좋아하는 감자탕 집인데 집이랑 거리가 쫌 있어서 슬퍼요 ㅜ.ㅜ 밤 늦은 시간엔 배달 못 시켜서 항상 미리 시키는,5,5.0,5.0,5.0,2022-05-03 15:06:52,1,0,9444
ja**,추풍령감자탕/1(사이즈선택(中)),맛있게 잘 먹었습니다,5,5.0,5.0,5.0,2022-04-23 15:08:54,1,0,9444
po**,"추풍령감자탕/1(사이즈선택(中)),공기밥/3",우거지가 많아서 좋았어요,5,5.0,5.0,5.0,2022-04-02 13:35:44,0,1,9444
ne**,추풍령감자탕/1(사이즈선택(小)),살이 많아요  잘 먹었습니다,5,5.0,5.0,5.0,2022-03-28 11:11:42,1,0,9444
ha**,추풍령감자탕/1(사이즈선택(小)),개인적으로 들깨가루? 들어가는 걸 안 좋아하는데 여긴 그런 게 없어서 좋아요 그런데 저번보다 약간 국물이 짜졌어요 ㅜㅜ,5,5.0,5.0,5.0,2022-03-21 20:24:14,1,0,9444
st**,추풍령감자탕/1(사이즈선택(小)),맑은 된장국맛. 시원하네여~~~,5,5.0,5.0,5.0,2022-03-21 14:40:41,0,1,9444
my**,추풍령감자탕/1(사이즈선택(中)),쏘쏘합니다~~~~~~~~~~~~,5,4.0,4.0,5.0,2022-03-15 22:59:32,1,1,9444
na**,추풍령감자탕/1(사이즈선택(小)),"국물 좀 짰는데 ,양은 많아요",3,4.0,5.0,4.0,2022-03-15 17:34:24,0,1,9444
mo**,추풍령감자탕/1(사이즈선택(小)),"최고에요
양도 푸짐하고 깔끔얼큰 맛있네요!!
감자탕은 요기로 정착입니당",5,5.0,5.0,5.0,2022-03-12 16:32:17,0,1,9444
gu**,추풍령감자탕/1(사이즈선택(小)),"맛이없어요..국물이 고소하고 얼큰한게아니고
신맛이나요 
들깨는 원래 안들어가나요, 빼먹으신건가요?
들깨안들어간 감자탕 처음보네요.
진짜로 그냥 맛이없어요...
이벤트서비스 안받았으니 솔직리뷰",1,1.0,4.0,4.0,2022-03-10 19:31:11,1,1,9444
mw**,추풍령감자탕/1(사이즈선택(中)),맛있게 잘 먹었습니다...양이 진짜 엄청 많아요 감사합니다,5,5.0,5.0,5.0,2022-03-08 17:01:33,0,1,9444
yi**,추풍령감자탕/1(사이즈선택(小)),"맛 있 어 요
맛 있 어 요",5,5.0,5.0,5.0,2022-03-08 15:33:53,0,1,9444
wo**,"추풍령감자탕/1(사이즈선택(小)),공기밥/1","맛있게 잘 먹었어요!!

양도 먾아요",5,5.0,5.0,5.0,2022-03-05 12:34:46,1,0,9444
km**,"추풍령감자탕/1(사이즈선택(大)),공기밥/1",맛있어요~~~~~~,5,5.0,5.0,5.0,2022-03-03 23:23:52,1,0,9444
ri**,추풍령감자탕/1(사이즈선택(小)),배달 좀 오래 거리지만 감자탕 맛있어요 ^^,5,5.0,5.0,5.0,2022-02-28 19:49:44,1,0,9444
du**,추풍령감자탕/1(사이즈선택(中)),"오자마자 먹느라 사진을못찍었어요ㅜㅜ
진짜 맛있구요
초딩아이도 잘먹었어요^^",5,5.0,5.0,5.0,2022-02-27 12:09:56,0,1,9444
ba**,추풍령감자탕/1(사이즈선택(小)),양도 많고 너무 맛있어요~~!!!!,5,5.0,5.0,5.0,2022-02-26 13:51:12,1,0,9444
63**,추풍령감자탕/1(사이즈선택(小)),"소자 시켰는데 양도 많고 짜찌않고 맛있습니당 
계란찜도 완전혜자♡
첨시켜봤는데 감자탕 먹고싶을때 안나가도 될것같아요!",5,5.0,5.0,5.0,2022-02-25 17:38:24,1,0,9444
dk**,추풍령감자탕/1(사이즈선택(小)),양 괜찮구요 배달도 예상시간보다 빨리왔어요 둘이서먹기 좋아요 ㅎ 국물도 깔끔하고 잘먹었습니다,5,5.0,5.0,5.0,2022-02-22 22:16:57,1,0,9444
ha**,추풍령감자탕/1(사이즈선택(小)),마땅한 배달 감자탕집 찾고 있었는데 앞으로 여기 정착하려구요...,5,5.0,5.0,5.0,2022-02-21 02:56:37,1,0,9444
ji**,추풍령감자탕/1(사이즈선택(小)),국물이 진짜 맛있어요!! 양도 많고 완전 추천입니당!,5,5.0,5.0,5.0,2022-02-19 13:41:47,1,0,9444
su**,추풍령감자탕/1(사이즈선택(中)),메뉴가 감자탕 하나만 있어 전문점일거라 믿고 주문했는데 역시 맛있네요. 훌륭합니다.,5,5.0,5.0,5.0,2022-02-16 11:38:34,1,0,9444
9w**,추풍령감자탕/1(사이즈선택(大)),맛있게 잘 먹었습니다~,5,5.0,5.0,5.0,2022-02-14 23:49:52,1,0,9444
do**,김치감자탕/1(사이즈선택(小)),잘 먹었습니다 수고하세요,5,5.0,5.0,5.0,2022-02-11 19:10:29,1,0,9444
he**,추풍령감자탕/1(사이즈선택(小)),앙도많고 건더기먹고 야채넣어 재탕해먹으려고요^^,5,5.0,5.0,5.0,2022-02-08 20:23:11,1,0,9444
oi**,추풍령감자탕/1(사이즈선택(小)),쏘쏘합니다 ㅎㅎ번창하세용,3,3.0,3.0,3.0,2022-02-08 12:39:21,0,1,9444
li**,"추풍령감자탕/1(사이즈선택(中)),공기밥/2",뼈도많이있고 시원하니 맛나네요~,5,5.0,5.0,5.0,2022-02-04 15:37:41,1,0,9444
ni**,추풍령감자탕/1(사이즈선택(中)),아이들이랑 먹기 너무 좋은 정도의 양념이에여,5,5.0,5.0,5.0,2022-01-29 17:53:41,0,1,9444
js**,"추풍령감자탕/1(사이즈선택(小)),공기밥/1",잘 먹었습니다….ㅋㅌㅋㅋㅋㅋㅋㅋㅋ,5,5.0,5.0,5.0,2022-01-25 23:04:09,0,1,9444
손님,추풍령감자탕/1(사이즈선택(中)),"양도 많고 고기랑 감자 우거지도 넉넉히 있구요.
우거지를 좋아하는 사람으로서 너무 만족스러웠어요. 조미료 맛도 많이 안나고 단지 감자가 약간 상태가 안좋은것 빼고는 다 좋았습니다^^",5,4.0,5.0,5.0,2022-01-23 20:12:26,0,1,9444
sk**,추풍령감자탕/1(사이즈선택(中)),"된장맛이 강했지만
색다르고 맛있게 먹었어요~~~
(˃‿˂)",4,4.0,5.0,5.0,2022-01-21 20:06:47,0,1,9444
th**,"김치감자탕/1(사이즈선택(小)),추풍령감자탕/1(사이즈선택(小)),사이다 1.25L/1",만족합니다 맛있었어요,5,5.0,5.0,5.0,2022-01-19 20:46:23,0,1,9444
st**,추풍령감자탕/1(사이즈선택(小)),국물이 깔끔하고 배달도 빨리왔어요,5,5.0,5.0,5.0,2022-01-17 16:52:20,0,1,9444
ox**,추풍령감자탕/1(사이즈선택(小)),"양도 많고 맛있네요.
된장 베이스라 된장맛이 많이 나는 편이고
우거지가 많아요.
소자 시켰는데 양이 많아 배불리 잘 먹었어요.
계란찜도 부드럽고 양 많네요~다음에 또 시켜 먹을게요",5,5.0,5.0,5.0,2022-01-03 16:24:17,1,0,9444
sw**,"추풍령감자탕/1(사이즈선택(小)),공기밥/3",맛은 평범한데 양이 엄청 많아요!!,4,3.0,5.0,4.0,2021-12-31 22:55:11,0,1,9444
손님,추풍령감자탕/1(사이즈선택(中)),굿,5,5.0,5.0,5.0,2021-12-31 16:33:35,0,1,9444
손님,추풍령감자탕/1(사이즈선택(小)),맛나게 잘먹엇습니다,5,5.0,5.0,5.0,2021-12-27 08:19:38,0,1,9444
le**,추풍령감자탕/1(사이즈선택(小)),"배달 예상시간이 68분 이었는데 광진구에서 노원구까지 40분만에 받았습니다! 양은 큰 뼈2개, 작은뼈2개 들어있었고 사래기 양이 엄청 많아요! 2인가족이 먹는데 부족할거 같아서 라면, 떡사리 넣었더니 배불리 먹었습니다.",4,3.0,4.0,5.0,2021-12-24 20:52:22,1,1,9444
he**,추풍령감자탕/1(사이즈선택(小)),"고기도 많이 있네용~우거지도 부드럽고 계란찜도 넘맛있어용^^
감자는 좀 딱딱해서 끊여서 익혀드시구요ㅋ
다음에 또 시킬께요~!!",5,4.0,5.0,5.0,2021-12-18 15:28:46,1,1,9444
wo**,"추풍령감자탕/1(사이즈선택(小)),공기밥/3","처음 주문해봤는데
소 사이즈가 이렇게 양이 많아도 되나요 ?
^^ 정말 맛있게 따뜻하게 잘 먹었습니다
다음에 또 주문할께요~~",5,5.0,5.0,5.0,2021-12-07 22:37:52,1,0,9444
손님,추풍령감자탕/1(사이즈선택(小)),맛잇게 잘먹엇습니다,5,5.0,5.0,5.0,2021-11-29 13:21:12,1,0,9444
on**,추풍령감자탕/1(사이즈선택(小)),"이집 역시나 맛있습니다. 된장 베이스~♡
잘 먹었어요 진짜",5,5.0,5.0,5.0,2021-11-25 22:47:19,1,0,9444
hu**,추풍령감자탕/1(사이즈선택(小)),맛있고 배달빠르고 좋았어요,5,5.0,5.0,5.0,2021-11-23 22:14:31,1,0,9444
oh**,"추풍령감자탕/1(사이즈선택(小)),공기밥/2",너~~~~~~~무 맛있고 양도 둘이서 적당해요!!!!! 진짜 감동하면서 먹었어요,5,5.0,5.0,5.0,2021-11-14 14:39:46,1,0,9444
kg**,추풍령감자탕/2(사이즈선택(小)),애들이 맛잇대용 굿,5,5.0,5.0,5.0,2021-11-12 22:48:53,0,1,9444
gj**,추풍령감자탕/1(사이즈선택(大)),"맛잇어요 배달은 좀 느려요
양 많아요",5,5.0,5.0,5.0,2021-11-09 21:05:29,1,0,9444
kw**,추풍령감자탕/1(사이즈선택(中)),맛!!!!!!가격!!!!!!!짱!!!!!짱!!!!!!,5,5.0,5.0,5.0,2021-11-09 20:44:19,0,1,9444
ka**,추풍령감자탕/1(사이즈선택(小)),너무 맛있어여~ 국물이 짜지도 않고 담백하니 맛집이네요!! 다음에도 또 시켜먹을 것임,5,5.0,5.0,5.0,2021-10-30 23:01:48,1,0,9444
mi**,추풍령감자탕/1(사이즈선택(小)),맛잇어여 또먹어볼까,5,5.0,3.0,5.0,2021-10-30 11:33:27,1,1,9444
ks**,추풍령감자탕/1(사이즈선택(小)),양이 정말 많았어요!! 그런데 감자탕에서 된장?맛이 쫌 났지만 나름 맛났어요. 약간 뼈해장국 스타일입니다. 달걀찜도 간이 삼삼한게 맛났어요,4,4.0,5.0,5.0,2021-10-16 23:23:14,1,1,9444
sj**,"김치감자탕/1(사이즈선택(中)),공기밥/2",잘먹었습니다!! 김치가 들어가서 김치찌개 느낌이 강해요,5,5.0,5.0,5.0,2021-10-12 13:17:11,0,1,9444
손님,"추풍령감자탕/1(사이즈선택(大)),사이다 1.25L/1,공기밥/3","기사분  사장님 음청 친절하심!
맛은 당연하고

먹느라바빠서 사진은 못찍었어용~",5,5.0,5.0,5.0,2021-10-02 22:41:21,0,1,9444
or**,추풍령감자탕/1(사이즈선택(小)),"먹느라 정신없어서 사진은 없...ㅜㅜ
양 굿 맛 굿!",5,5.0,5.0,5.0,2021-09-26 18:29:47,0,1,9444
mo**,추풍령감자탕/1(사이즈선택(小)),푸짐하고 국물도 맛있어요.이벤트참여 꼭 하세요. 저는 놓쳤는데..감자탕과 깍두기만와서..조금 서운했어요.ㅠㅠ,4,5.0,5.0,5.0,2021-09-16 20:14:38,0,1,9444
cl**,추풍령감자탕/1(사이즈선택(中)),푸짐하고 맛있네요.늦은밤에 시켰는데 배달도 빨리왔네요,5,5.0,5.0,5.0,2021-09-15 17:02:22,0,1,9444
ap**,추풍령감자탕/1(사이즈선택(小)),"맛과 양이 모두 출중한 음식이었습니다.
굶주린 배를 채우는데 감자탕만한 음식이 없는 것 같습니다.
좋은음식 보내주셔서 감사합니다.",5,5.0,5.0,5.0,2021-09-12 02:43:02,1,0,9444
sp**,추풍령감자탕/1(사이즈선택(中)),맛있어요 가족끼리 잘먹었네요,5,5.0,5.0,5.0,2021-08-16 20:48:42,0,1,9444
so**,추풍령감자탕/1(사이즈선택(小)),맛있게 잘 먹었어요!,5,5.0,5.0,5.0,2021-08-13 11:47:18,0,1,9444
me**,추풍령감자탕/1(사이즈선택(中)),ㅎㅎㅋㅎㅎㅋㅎㅎㅋㅎㅎㅋ,5,5.0,5.0,5.0,2021-08-12 12:55:19,0,1,9444
lu**,추풍령감자탕/1(사이즈선택(小)),"국산뼈 제대로움
덴먀크 캐나다산에 길들여졌다면 국물연하니 잘 안발라진다느니 뼈양적다느니 붙은살 적다느니 할수있겠으나 한돈사서 집에서 몇번먹어본 사람이라면 고기맛있고 잡내없고 국물개운하고 시원함을 알것임. 간장소스굿. 깍두기 중간 계란찜 별로. 고추양파된장은 굿.",5,5.0,5.0,5.0,2021-08-08 20:23:58,0,1,9444
jh**,김치감자탕/1(사이즈선택(中)),다른건 다좋은데 고기가 너무질겨서 못먹었습니다,1,1.0,3.0,4.0,2021-08-07 09:33:36,0,1,9444
kh**,추풍령감자탕/1(사이즈선택(中)),맛있어용 맛있어용   맛있,5,5.0,5.0,5.0,2021-08-06 19:31:14,1,0,9444
rk**,추풍령감자탕/1(사이즈선택(小)),맛있었어여~~~ 굿굿굿,5,5.0,5.0,5.0,2021-08-03 23:16:33,1,0,9444
yu**,추풍령감자탕/1(사이즈선택(中)),"간도 잘맞고, 맛있어요~ 고기도 많이 들어있네요~ 잘먹었습니다~ 계란찜도 대짜라 그런지 양많아요~",5,5.0,5.0,5.0,2021-08-01 18:22:01,1,0,9444
ne**,추풍령감자탕/1(사이즈선택(小)),"리뷰이벤트 날짜 닉네임 안썼다고 적용안되니 좋게 쓰고싶어도 별 안주고 싶어지네요
랜덤으로 알아서 주시는것도 고려할만한데",2,1.0,1.0,1.0,2021-07-30 19:45:10,0,1,9444
17**,추풍령감자탕/1(사이즈선택(小)),분량도 많고 맛도 좋다~~,5,5.0,5.0,5.0,2021-07-28 21:15:56,0,1,9444
pa**,김치감자탕/1(사이즈선택(中)),"살 발라먹다가
혈압오르뻔요

감자도 덜 익고
돼지냄새도 나고

맛있어서 3번째 먹는건데
오늘은 정말이지 
짜증폭발이네요 ㅠ",2,3.0,3.0,3.0,2021-07-25 18:32:57,0,1,9444
손님,추풍령감자탕/1(사이즈선택(小)),양 푸짐하고 좋네요!! 잘 먹을게요^^,5,5.0,5.0,5.0,2021-07-24 22:29:10,1,0,9444
wo**,추풍령감자탕/1(사이즈선택(中)),맛있게 잘먹었어요..,5,5.0,5.0,5.0,2021-07-17 15:24:34,0,1,9444
mo**,추풍령감자탕/1(사이즈선택(中)),맛과 양 도두 좋았어요.,4,5.0,4.0,5.0,2021-07-16 21:10:31,0,1,9444
hy**,추풍령감자탕/1(사이즈선택(小)),양도 푸짐~포장도 꼼꼼~고기도 많고~잘 먹었어요~,5,5.0,5.0,5.0,2021-07-08 13:22:11,1,0,9444
mi**,추풍령감자탕/1(사이즈선택(中)),"예상보다 배달은 빨랐음.
깔끔한 포장.
중시켜서 세식구 뼈 두개 잘먹었어요.
맵지 않았고요 우거지도 많고 감자도 많았어요.",4,4.0,4.0,5.0,2021-07-07 21:22:01,1,1,9444
eh**,추풍령감자탕/1(사이즈선택(小)),너무너무 맛있게먹었습니다 양도 많고 특히 우거지가 너무 많아서 참 좋았어요,5,5.0,5.0,5.0,2021-06-30 23:56:12,1,0,9444
손님,추풍령감자탕/1(사이즈선택(小)),"양도 푸짐하고 정말 맛있어요!!
감자탕에 라면 사리 넣어 먹으니 또다른 별미네요 👍
또 먹고싶네요ㅋㅋㅋ",5,5.0,5.0,5.0,2021-06-30 17:20:51,1,0,9444
sa**,추풍령감자탕/1(사이즈선택(小)),"리뷰보구 주문한건데 진짜맛있네여~예전에 다른데서시키고 별루여서 한동안안시켜먹었는데. ㅎ
근데양은좀..적은거같아여ㅎ 그래도맛있어서또시켜먹을꺼예여ㅎ",5,5.0,5.0,5.0,2021-06-27 21:31:58,1,0,9444
mi**,추풍령감자탕/1(사이즈선택(小)),잘먹엇숨니다  검사합니다,5,5.0,5.0,5.0,2021-06-27 12:20:24,0,1,9444
ba**,추풍령감자탕/1(사이즈선택(中)),"첫주문입니다.
가격도 다른곳 보다 저렴한데
양이 넉넉한것같아요.
그런데 맛있어요 ㅎㅎ 
감자탕은 여기로 찜합니다!!!!",5,5.0,5.0,5.0,2021-06-26 09:52:55,1,0,9444
le**,추풍령감자탕/1(사이즈선택(中)),양도 많고 너무 맛나요!,5,5.0,5.0,5.0,2021-06-21 19:47:54,1,0,9444
ah**,추풍령감자탕/1(사이즈선택(中)),맛있게 잘먹었습니다.고기도 신선하고 국물도 깔끔하고 신선한게 맛있어요.,5,5.0,5.0,5.0,2021-06-06 16:38:33,0,1,9444
손님,추풍령감자탕/1(사이즈선택(小)),"지금껏 먹어본 감자탕 중 최고였어요.
고기도 살이 많았구요. 
맛있었어요!!",5,5.0,5.0,5.0,2021-06-03 15:53:44,1,0,9444
손님,추풍령감자탕/1(사이즈선택(中)),"배달이. 너무. 늦네

소용시간도. 55분짜리응 시켰는데

한시간이. 지나도. 안오내",1,1.0,1.0,1.0,2020-11-05 20:16:36,0,1,9444
di**,추풍령감자탕/1(사이즈선택(小)),넘 맛있어요   근데   감자가 좀 덜 익었어요 ㅠ,4,5.0,5.0,5.0,2020-11-04 20:23:45,0,1,9444
36**,추풍령감자탕/1(사이즈선택(中)),괜찮아요 ~~^^  재주문 합니다 ~♡,4,5.0,5.0,5.0,2020-08-12 19:09:14,0,1,9444
ma**,추풍령감자탕/1(사이즈선택(小)),"비가너무많이와서 취소될거 생각하고있었는데 너무 빨리오셔서 깜놀 
 뼈가 똑똑 잘 끊어지는게 푹 삶아져서 고기 발라먹기도 부드러웠고요 국물도 적당히 매콤하고 양이 넉넉했어요 
깍두기도 볶음밥해먹고싶은 잘익은맛이에요",5,5.0,5.0,5.0,2020-08-03 01:18:46,1,0,9444
손님,김치감자탕/1(사이즈선택(中)),소주한잔에 감자탕과 먹는 맛은 기가막힙니다.,5,5.0,5.0,5.0,2020-07-21 23:20:41,0,1,9444
se**,추풍령감자탕/1(사이즈선택(中)),"중자가 실속있네요.
뜨끈할때 옵니다.",5,5.0,5.0,5.0,2020-06-29 20:11:09,0,1,9444
km**,추풍령감자탕/1(사이즈선택(小)),"배달은 정말 빨리왔어요
그런데 등뼈양이 좀 적네요
살도 많지않고 .. 소자에 등뼈 4개 들어있습니다
맛은 그럭저럭 괜찮아요
감자 들어있는데 감자 덜익었어요 ..",3,3.0,2.0,5.0,2020-06-25 18:28:53,0,1,9444
손님,"추풍령감자탕/1(사이즈선택(小)),사이다 500ml/1",배달도 빠르고 맛있습니다. 고기가 질기지 않고 뼈에서 잘 빠져서 맛있게 먹었습니다.,5,5.0,5.0,5.0,2020-05-20 08:57:01,1,0,9444
손님,김치감자탕/1(사이즈선택(中)),따뜻하게 맛있게 잘먹었습니다,5,5.0,5.0,5.0,2020-05-17 12:27:03,0,1,9444
us**,추풍령감자탕/1(사이즈선택(小)),배달은진짜빠르네요 ㅋㅋㅋㅋ,4,3.0,3.0,5.0,2020-05-10 11:09:09,0,1,9444
손님,추풍령감자탕/1(사이즈선택(中)),ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ,1,1.0,1.0,1.0,2020-05-02 11:52:25,0,1,9444
su**,추풍령감자탕/1(사이즈선택(小)),"맛이진하지않고 넘 물을 마이부으셨는지 멀게요
ㅠㅠ 맛도좀......
진한맛이 없었어요",1,1.0,3.0,5.0,2020-04-28 17:50:58,0,1,9444
sn**,추풍령감자탕/1(사이즈선택(小)),"소짜리에 뼈감자는 4개인가 5개정도
시레기는 많아서 좋고 감자는 2알
잘먹음",5,5.0,5.0,5.0,2020-04-24 22:35:20,1,0,9444
