UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
77**,"응급실국물오뎅/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 X),토핑 추가선택(떡 추가))",양도 많구 깔끔하고 맛있게 잘먹었어요,5,5,5,5.0,2023-05-15 00:43:09,1,0,269591
os**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 O),토핑필수선택1(고구마떡4p),토핑필수선택2(메추리알6p)),잡채말이 4개/1,야채튀김 1개/4",ㅜㅜ 오래된 맛 ㅜㅜ,5,4,5,5.0,2023-05-14 13:12:20,1,1,269591
cl**,"응급실국물오뎅/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 O)),[신메뉴]통오징어 짬뽕떡볶이/1(맛선택(중상（불X볶음면 정도의 매운맛）),단무지 선택(단무지 O)),순대/1",맛있게 잘먹엇습니다. 비주얼도 좋고 맛도 궁합이 의외로 좋아서 잘먹었네요. 많이 파세여~!,5,5,5,5.0,2023-05-12 12:11:38,1,0,269591
so**,"응급실국물오뎅/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 O))","자주 애용하는 곳이예요
앱에는 여러군데있지만 요집이 젤 맛나요",5,5,5,0.0,2023-05-11 22:28:45,1,1,269591
eh**,"2. 급세트 /1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 X),세트메뉴 선택(응급실 국물 떡볶이),주먹밥선택(날치알주먹밥))",정신없이 먹다보니 사진을못찍엇네여 ㅠㅠ 맛잇거 배달도 빠르고 좋았습니다!,5,5,5,5.0,2023-05-10 20:40:10,0,1,269591
me**,"응급실국물떡볶이/1(맛 선택(중상맛),단무지 선택(단무지 O),토핑 추가선택(떡 추가))",지난주는 배*에서 이번주는 요기요에서 어쩌다보니 매주 먹고 있네요 짜지않아서 좋은 응급실 떡볶이! 힐링푸드입니다!!,5,5,5,5.0,2023-05-10 08:07:55,1,0,269591
il**,"응급실로제떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 X),토핑필수선택1(물만두6p),토핑필수선택2(비엔나소시지 6p),토핑 추가선택(당면사리 추가)),순대/1",양이 많고 맛있어서 또 주문했어요~,5,5,5,5.0,2023-05-09 20:29:35,1,0,269591
se**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 X),토핑필수선택1(메추리알6p),토핑필수선택2(비엔나소시지 6p)),순대/1,오뎅튀김 5개/1,링겔쿨피스 450mL/1","가성비 최고 맛도 좋고 가격도 좋고 
배달도 빠르고 굿굿!",5,5,5,5.0,2023-05-08 17:48:51,1,0,269591
iv**,"1. 응세트  /1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 O),세트메뉴 선택(응급실 국물 떡볶이),토핑 추가선택(계란（2개） 추가),주먹밥선택(날치알주먹밥)),체다치즈 핫도그/1,오징어튀김 3개/1,치즈계란찜/2",믿고먹는 응떡전농점!! 다른지점보다 전농점이 맛있어요,5,5,5,5.0,2023-05-06 20:41:22,1,0,269591
sy**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 X),토핑필수선택1(수제비10p),토핑필수선택2(수제비10p),토핑추가 선택 2(쫄면)),모듬튀김（중）/1","양도 많고 배달도 빨라요

맵기도 딱좋아서 맛있게 먹고있습니다!",5,5,5,5.0,2023-05-05 14:45:42,1,0,269591
l2**,"응급실로제떡볶이/1(맛 선택(혼수상태맛),단무지 선택(단무지 X),토핑필수선택1(비엔나소시지 6p),토핑필수선택2(메추리알6p),토핑추가 선택 2(감자넓적당면 추가)),체다치즈 핫도그/1","왜 응떡이 최고인지 알겠어요! 로제떡볶이 쳐돌이인데 응떡이 진짜 넘사 최고,,근데 전농점께 타 지점보다 맛있는것도 사실!!!! 추천합니당>_<",5,5,5,0.0,2023-05-04 17:38:44,1,1,269591
co**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 X),토핑필수선택1(수제비10p),토핑필수선택2(물만두6p),토핑 추가선택(계란（2개） 추가)),쫀득스틱/1(시즈닝 선택(기본)),오뎅튀김 5개/1,오징어튀김 3개/1",맛잇게 잘먹엇어요 나중에또시킬게요,5,5,5,5.0,2023-05-03 21:28:09,0,1,269591
cr**,"응급실로제떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑필수선택1(물만두6p),토핑필수선택2(비엔나소시지 6p),치즈추가선택(치즈1개추가),토핑추가 선택 2(당면 추가))",양이 엄청 많고 맛이 도 고소합니다 . 감사합니다 잘 먹었어요,5,5,5,5.0,2023-05-03 08:32:09,1,0,269591
co**,"응급실국물반반떡볶이/1(맛선택(혼수상태（매운맛을 즐기시고 도전해볼맛）),단무지 선택(단무지 O)),모듬튀김（중）/1",학교앞 떡볶이같이 맛났어요~~  국물퍼먹었네요 ㅎㅎ 담엔 더 맵게 먹어보려구요 ㅎㅎ,5,5,5,5.0,2023-05-02 22:56:31,1,0,269591
dr**,"응급실국물떡볶이（1~2인）/1(맛 선택(중상맛),단무지 선택(단무지 O),토핑필수선택1(수제비10p),토핑필수선택2(메추리알6p),치즈추가선택(치즈1개추가)),치킨데리야끼주먹밥/1","맨날 믿고 먹습니다
응떡은 못참지",5,5,5,5.0,2023-05-01 19:09:01,1,0,269591
8b**,"응급실로제떡볶이/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 O),토핑필수선택1(비엔나소시지 6p),토핑필수선택2(고구마떡4p),치즈추가선택(치즈1개추가),토핑추가 선택 2(우동면))",맛있게 잘 먹었습니다,5,5,5,5.0,2023-05-01 06:26:53,1,0,269591
wn**,"응급실국물떡볶이/1(맛 선택(중상맛),단무지 선택(단무지 X),토핑추가 선택 2(한입옥수수)),체다갈릭 콘감자튀김/1,날치알주먹밥/1",언제 먹어도 진짜 너무 맛있어요!!!,5,5,5,5.0,2023-04-30 15:14:29,0,1,269591
ba**,"응급실국물반반떡볶이/1(맛선택(부상맛（맵지않은 누구나 즐길수 있는맛）),단무지 선택(단무지 O)),순대/1",일요일 점심이라 배달은 1시간 걸렸지만 맛있게 잘 먹었어요 메추리알도 수제비도 만두 다양하게 들어 있네요 감사합니다 서비스로 주신 김말이도 맛있게 먹었어요,5,5,5,4.0,2023-04-30 14:35:14,1,1,269591
ju**,"1. 응세트  /1(맛 선택(중상맛),단무지 선택(단무지 O),세트메뉴 선택(응급실 국물 오뎅),토핑 추가선택(비엔나 소세지 추가),토핑 추가선택(모듬햄 추가),토핑 추가선택(치즈 추가),주먹밥선택(날치알주먹밥),토핑추가 선택 2(감자넓적당면 추가))",양이엄청많아요 잘먹었습니다,5,5,5,0.0,2023-04-29 16:43:43,1,1,269591
wi**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑필수선택1(고구마떡4p),토핑필수선택2(메추리알6p),치즈추가선택(치즈1개추가)),날치알주먹밥/1",맛있어요오오오오오오오오,5,5,5,5.0,2023-04-29 14:33:52,1,0,269591
yo**,"응급실부대떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O))",잘먹었습니다 밥도둑이네요,5,5,5,5.0,2023-04-28 09:30:50,1,0,269591
we**,"2. 급세트 /1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),세트메뉴 선택(응급실 국물 떡볶이),주먹밥선택(참치마요주먹밥)),갈비만두/1","먹다보니 사진찍는걸 깜박했네요^^
배부르게 잘먹었습니다~",5,5,5,0.0,2023-04-27 23:35:45,1,1,269591
yo**,"응급실부대떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O))",부대찌개 맛이 이렇게 나는군요 맛있어서 혼자 다 먹을 뻔 했어요,5,5,5,5.0,2023-04-27 01:48:34,1,0,269591
mk**,"3. 실세트  /1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),세트메뉴 선택(응급실 국물 떡볶이),토핑 추가선택(계란（2개） 추가),주먹밥선택(날치알주먹밥)),오뎅탕/1,어묵깡/1",응떡 전농점 최고 너무 맛있어요!!,5,5,5,5.0,2023-04-26 21:58:34,1,0,269591
do**,"응급실국물오뎅/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 O ＋ 단무지 2개 추가),토핑 추가선택(계란（2개） 추가)),야채튀김 1개/2","양도 푸짐하고 맛도 좋았습니다.
오뎅러버 완전 대만족!",5,5,5,5.0,2023-04-26 15:45:56,1,0,269591
01**,"응급실국물오뎅/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 O),토핑 추가선택(당면사리 추가),토핑 추가선택(비엔나 소세지 추가),토핑 추가선택(치즈 추가),토핑추가 선택 2(당면 추가)),잡채말이 4개/1",너무 맛있어요👍👍👍👍👍👍👍,5,5,5,5.0,2023-04-25 18:07:00,1,0,269591
th**,"응급실국물떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O)),순대/1,오뎅탕/1,모듬튀김（소）/1","포토후기는 기본센스!!
역시  응떡~ 넘나 맛있어요~!!
양도 많고~ 예술입니다~^^/",5,5,5,5.0,2023-04-25 17:22:32,1,0,269591
lo**,"응급실국물오뎅/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 O)),링겔쿨피스 450mL/1",잘먹었습니다!! 양많아요~,5,5,5,5.0,2023-04-25 15:51:51,1,0,269591
tp**,"1. 응세트  /1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),세트메뉴 선택(응급실 국물 오뎅),주먹밥선택(날치알주먹밥))",<리뷰이벤트>양도 맛도 너무 마음에 들어요~~ 신라면맛이라고 해서 부상맛 시켰는데 그거보다 훨씬 안 매워요 참고하세요~!,5,4,5,5.0,2023-04-23 21:54:34,1,1,269591
mk**,"응급실국물오뎅/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑 추가선택(수제비 추가))",아이가 좋아해서 주문했는데 아주 짧은 털같은게 나왔어요 사람이 하는일이라 실수가 있으려니 생각하고 따로 전화는 안드렸습니다 대신 별하나 뺐습니다 털 묻은 떡은 따로 빼서 버리고 나머지는 맛있게 먹었고 이일로 주문안해야지하는 생각은 없습니다 당연히 또 주문할거에요 하지만 앞으로는 조금 더 위생에 신경써주시길 부탁드릴께요,4,4,4,4.0,2023-04-23 21:33:32,1,1,269591
mi**,"1. 응세트  /1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),세트메뉴 선택(응급실 국물 떡볶이),주먹밥선택(치킨데리야끼주먹밥))","맛잇어요
양도 완전 많구요",5,5,5,5.0,2023-04-23 13:59:32,1,0,269591
co**,"응급실로제떡볶이/1(맛 선택(사망맛),단무지 선택(단무지 O ＋ 단무지 1개 추가),토핑필수선택1(메추리알6p),토핑필수선택2(메추리알6p)),야채튀김 1개/1,오징어튀김 3개/1","야식으로 급 땡겨 주문한 매콤 부드러운 로제 떡볶이.
오징어 튀김과 야채튀김 서비스로 주신 야끼만두까지  떡볶이 찍먹하면 환상조합. 응급실만의 아삭한 지단 단무지는 금방 동나서 꼭 추가로 시켜야 된다는거 ㅋ
오늘도 넘 잘 먹었습니다~♡",5,5,5,5.0,2023-04-23 03:06:45,1,0,269591
sh**,"2. 급세트 /1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),세트메뉴 선택(응급실 국물 떡볶이),토핑 추가선택(오뎅 추가),토핑 추가선택(수제비 추가),토핑 추가선택(떡 추가),주먹밥선택(날치알주먹밥),토핑추가 선택 2(우동면)),계란찜/1,모듬튀김（중）/1,콜라 355mL/1",맛있게 잘먹었습니다~~,5,5,5,5.0,2023-04-22 22:45:28,1,0,269591
ve**,"1. 응세트  /1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),세트메뉴 선택(응급실 국물 떡볶이),주먹밥선택(날치알주먹밥)),오징어튀김 3개/1",떡볶이는 응떡이 최고입니다,5,5,5,5.0,2023-04-22 21:46:20,1,0,269591
el**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑필수선택1(물만두6p),토핑필수선택2(비엔나소시지 6p)),오징어튀김 3개/1,치킨가라아게 5개/1",국물떡볶이와 튀김의 환상적인 조화~,5,5,5,5.0,2023-04-21 00:30:31,1,0,269591
wi**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑필수선택1(물만두6p),토핑필수선택2(비엔나소시지 6p),토핑 추가선택(모듬햄 추가)),갈비만두/1",저렴하고 맛있어서 포장 애용합니다,5,5,5,0.0,2023-04-19 22:32:02,1,1,269591
손님,"3. 실세트  /1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),세트메뉴 선택(응급실 국물 떡볶이),주먹밥선택(날치알주먹밥))",잘 먹었어요. 김말이가 바삭 하니 맛있고 떡볶이도 국물이라 맵지 않고 좋네요.,5,5,5,5.0,2023-04-19 21:17:51,1,0,269591
so**,"1. 응세트  /1(맛 선택(중상맛),단무지 선택(단무지 O),세트메뉴 선택(응급실 국물 오뎅),토핑 추가선택(당면사리 추가),주먹밥선택(날치알주먹밥)),야끼만두  3개/2,김말이 3개/1",항상 맛있게 잘 먹고 있네요~ㅎㅎ,5,5,5,5.0,2023-04-18 14:30:03,1,0,269591
co**,"응급실로제떡볶이/1(맛 선택(사망맛),단무지 선택(단무지 O ＋ 단무지 1개 추가),토핑필수선택1(물만두6p),토핑필수선택2(메추리알6p)),야채튀김 1개/1,오징어튀김 3개/1","용기가 처음쓰던 1~2인분 용기로 바뀌어서 전 더 좋으네요. 통통한살로 꽉찬 오징어 튀김은 가격이 전혀 아깝지 않는 맛이고 로제 떡볶이야 말해모해~♡♡ㅋㅋ
맛나게 자~알 먹었어요.  
곁들인 음식은 전 안매운데 놀러온 조카가 맵찔이라 급조한,집에서 간단히 만든 주먹밥과 인스턴트 북어 계란국에  튀김찍어 먹을 소스들. ^ ^",5,5,5,5.0,2023-04-16 18:02:11,1,0,269591
hy**,"응급실국물오뎅/1(맛 선택(사망맛),단무지 선택(단무지 O),토핑 추가선택(치즈 추가),토핑추가 선택 2(분모자))",맛있게 잘 먹었어요,5,5,5,5.0,2023-04-16 17:07:44,1,0,269591
js**,"응급실국물오뎅/1(맛 선택(사망맛),단무지 선택(단무지 O),토핑 추가선택(모듬햄 추가)),링겔쿨피스 450mL/1","양많아요
사망맛 저한테는 많이안매워요",5,5,5,5.0,2023-04-15 22:15:57,1,0,269591
il**,"응급실로제떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 X),토핑필수선택1(물만두6p),토핑필수선택2(비엔나소시지 6p),토핑 추가선택(비엔나 소세지 추가),토핑추가 선택 2(당면 추가)),순대/1,치킨가라아게 5개/1",양이 많고 맛있어서 또또또 주문했어요~,5,5,5,5.0,2023-04-15 21:18:57,1,0,269591
ds**,"응급실로제떡볶이/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 O),토핑필수선택1(물만두6p),토핑필수선택2(비엔나소시지 6p)),참치마요주먹밥/1,모듬튀김（소）/1",맛있도 양도 많고...최고!,5,5,5,5.0,2023-04-14 18:01:34,0,1,269591
al**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 O),토핑필수선택1(메추리알6p),토핑필수선택2(비엔나소시지 6p),치즈추가선택(치즈1개추가)),모듬튀김（소）/1",양도 넉넉하고 추가한 치즈도 많아요 잘먹었습니다~,5,5,5,5.0,2023-04-13 11:40:16,1,0,269591
me**,"응급실국물떡볶이（1~2인）/1(맛 선택(중상맛),단무지 선택(단무지 O),토핑필수선택1(물만두6p),토핑필수선택2(메추리알6p))",비오는 날은 응떡이죠!! 오늘도 역시나 변함없이 맛있게 잘 먹었습니다~! 보통 다른어플로 주문하다 오늘은 요기요로 해봤어요~,5,5,5,0.0,2023-04-11 23:11:53,1,1,269591
wo**,"3. 실세트  /1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),세트메뉴 선택(응급실 국물 떡볶이),주먹밥선택(치킨데리야끼주먹밥)),응급실레드마요떡볶이（1~2인분）/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑필수선택1(물만두6p),토핑필수선택2(비엔나소시지 6p))",사진을 잘 못찍어서 죄송합니다ㅠㅜ 하지만 맛과양 정성이 느껴지는 구성이라 너무너무 좋았어요^^,5,5,5,5.0,2023-04-11 19:47:37,1,0,269591
pd**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑필수선택1(비엔나소시지 6p),토핑필수선택2(메추리알6p)),모듬튀김（중）/1,링겔쿨피스 450mL/1",맛있어요~ 잘 먹었습니다,5,5,5,5.0,2023-04-11 11:48:54,1,0,269591
me**,"응급실국물떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O)),야채튀김 1개/1",맛있게 잘 먹었습니다,5,5,5,5.0,2023-04-10 16:50:48,1,0,269591
il**,"응급실로제떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 X),토핑필수선택1(물만두6p),토핑필수선택2(비엔나소시지 6p),토핑 추가선택(비엔나 소세지 추가),토핑추가 선택 2(당면 추가)),김말이 3개/1,공기밥/1",너무 맛있어서 또 주문했어요!!,5,5,5,5.0,2023-04-09 18:36:09,1,0,269591
qk**,"2. 급세트 /1(맛 선택(부상맛（신라면정도）),세트메뉴 선택(응급실국물반반떡볶이),단무지 선택(단무지 O),토핑 추가선택(계란（2개） 추가),토핑 추가선택(메추리알 추가),토핑 추가선택(당면사리 추가),토핑 추가선택(치즈 추가),주먹밥선택(날치알주먹밥)),계란찜/1,콜라 355mL/1",양도 많고 너무너무 맛있어요,5,5,5,5.0,2023-04-08 22:03:19,1,0,269591
jy**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상플러스（부상맛과 중상맛 사이）),단무지 선택(단무지 X),토핑필수선택1(고구마떡4p),토핑필수선택2(비엔나소시지 6p),치즈추가선택(치즈1개추가)),참치마요주먹밥/1",요청사항 잘 들어주셔서 감사합니다...❤ 오랜만의 떡볶이였는데 넘 맛있게 잘 먹었어요!!!,5,5,5,5.0,2023-04-08 14:06:34,1,0,269591
il**,"응급실로제떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 X),토핑필수선택1(물만두6p),토핑필수선택2(비엔나소시지 6p),토핑 추가선택(당면사리 추가)),순대/1,참치마요주먹밥/1",양이 완전 많고 맛있어요!!,5,5,5,5.0,2023-04-07 19:24:28,1,0,269591
sy**,"1. 응세트  /1(맛 선택(부상맛（신라면정도）),세트메뉴 선택(응급실국물반반떡볶이),단무지 선택(단무지 X),토핑 추가선택(치즈 추가),주먹밥선택(치킨데리야끼주먹밥)),오징어튀김 3개/1,계란찜/1",첫 주문인데 정말 맛있게 먹었어요 또 주문할게요~~,5,5,5,5.0,2023-04-07 17:56:06,1,0,269591
ch**,"응급실국물떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑 추가선택(비엔나 소세지 추가))",제 단골집. 오랜만에 시켜먹었는데 짱맛있네여. 굿😉👍,5,5,5,0.0,2023-04-06 17:44:02,1,1,269591
ka**,"3. 실세트  /1(맛 선택(부상플러스（부상맛과 중상맛 사이）),세트메뉴 선택(응급실국물반반떡볶이),단무지 선택(단무지 O),주먹밥선택(참치마요주먹밥))",매울거라 생각해서 2단계 시켰는데 하나도 맵지가 않아서 다음엔 3단계 시켜도 될듯합니다. 맛은 무난한 편인데 저희한테는 좀 많이 짠 편이어서 힘들었어요. 튀김이 바삭하니 맛났고 순대도 좋았어요. 배달시간은 다른곳과 비슷하게 30분 내 도착했어요,5,4,5,4.0,2023-04-05 19:25:43,1,1,269591
98**,"3. 실세트  /1(맛 선택(부상맛（신라면정도）),세트메뉴 선택(응급실 국물 떡볶이),단무지 선택(단무지 X),토핑 추가선택(감자넓적당면 추가),토핑 추가선택(떡 추가),주먹밥선택(날치알주먹밥)),오징어튀김 3개/1,콜라 355mL/1",네 명이서 맛있게 먹었어요,5,5,5,5.0,2023-04-05 16:50:28,0,1,269591
mi**,"응급실국물오뎅/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 X),토핑 추가선택(만두 추가),토핑 추가선택(비엔나 소세지 추가),토핑추가 선택 2(우동면))",맛있게 잘 먹었습니다,5,5,5,5.0,2023-04-05 13:02:42,1,0,269591
so**,"응급실국물떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑 추가선택(떡 추가)),참치마요주먹밥/1,치킨데리야끼주먹밥/1,모듬튀김（대）/1,어묵깡/1,햄데리야끼주먹밥/1",맛있게  먹었습니다..,5,5,5,5.0,2023-04-03 20:35:44,0,1,269591
mk**,"1. 응세트  /1(맛 선택(부상플러스（부상맛과 중상맛 사이）),세트메뉴 선택(응급실 국물 떡볶이),단무지 선택(단무지 O),토핑 추가선택(치즈 추가),주먹밥선택(날치알주먹밥))",맛있게 잘 먹었습니당 !!! 😍,5,5,5,5.0,2023-04-03 00:05:29,1,0,269591
su**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑필수선택1(물만두6p),토핑필수선택2(고구마떡4p)),순대/1,오징어튀김 3개/1","깔끔하고  단맛강하지 않은 국물맛이 
맛있네요~
포장도 깔끔하고.
양도 많아  좋았습니다.
오징어튀김도  맛나요^^",5,5,5,5.0,2023-04-02 14:25:08,1,0,269591
hn**,"응급실국물떡볶이（1~2인）/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑필수선택1(비엔나소시지 6p),토핑필수선택2(메추리알6p),치즈추가선택(치즈1개추가)),모듬튀김（소）/1",치즈도 많고 맵지 않아서 잘 먹었습니다~,5,5,5,5.0,2023-04-02 13:56:28,1,0,269591
ro**,"2. 급세트 /1(맛 선택(부상플러스（부상맛과 중상맛 사이）),세트메뉴 선택(응급실국물반반떡볶이),단무지 선택(단무지 O),토핑 추가선택(치즈 추가),주먹밥선택(치킨데리야끼주먹밥))",늘 맛있게 먹습니다!!,5,5,5,5.0,2023-04-01 21:13:31,0,1,269591
so**,"응급실국물떡볶이/1(맛 선택(부상맛（신라면정도）),단무지 선택(단무지 O),토핑 추가선택(떡 추가)),허니갈릭치즈볼/1,김말이 3개/1,오징어튀김 3개/1",떡볶이는  이곳,5,5,5,5.0,2023-04-01 15:37:37,0,1,269591
bm**,"3. 실세트  /1(맛 선택(부상플러스（부상맛과 중상맛 사이）),세트메뉴 선택(응급실 국물 떡볶이),단무지 선택(단무지 O ＋ 단무지 1개 추가),주먹밥선택(참치마요주먹밥)),고로케（1개）/1,갈비만두/1,오징어튀김 3개/1",맛있게 잘먹습니다~,5,5,5,5.0,2023-04-01 15:33:57,0,1,269591
co**,"응급실국물떡볶이（1~2인）/1(맛 선택(사망맛),단무지 선택(단무지 O),토핑필수선택1(물만두6p),토핑필수선택2(메추리알6p)),주먹밥/1,오징어튀김 3개/1","주먹밥 뭉치느라 사진 찍는걸 깜박해 중간에 먹다 찍었네요. ㅋ 따뜻하고 매운 국물에 야끼만두 담가 바삭 눅눅하게, 오징어 튀김은 찍먹해 맛있게 잘 먹었습니다. 👍 사장님 대박나세요~!!",5,5,5,0.0,2023-04-01 15:17:04,1,1,269591
th**,"응급실국물떡볶이（1~2인）/1(맛 선택(사망맛),단무지 선택(단무지 O ＋ 단무지 1개 추가),토핑필수선택1(수제비10p),토핑필수선택2(비엔나소시지 6p),치즈추가선택(치즈1개추가),토핑 추가선택(비엔나 소세지 추가)),오징어튀김 3개/1,참치마요주먹밥/1","언제나 넘 감동적인 맛,, 늘 울면서 먹습니다,,",5,5,5,5.0,2023-04-01 10:11:19,1,0,269591
