UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
co**,"마왕통구이 （중）/1(맛선택(중간맛),음료선택(사이다)),당면추가¸/1",예상시간보다 후딱와서 당황했지만 맛나게 먹었어요. 조금 식은후에 먹었는데도 괜츈 하더라구요~족발도 보들하고 당면도 쫄깃하고 이벤트로 보내주신 족발볶음밥도 진짜 고슬 맛나구요~다음에 또 주문할께요~,5,5,5,5.0,2023-05-11 10:20:09,1,0,556593
ae**,"천사세트 （중）/1(맛선택(중간맛),족발선택(마왕불족발)),쟁반국수（1인）/1",잘먹엇어요 맛잇어요,5,5,5,5.0,2023-05-11 00:34:04,1,0,556593
lm**,"마왕통구이 （소）/1(맛선택(중간맛),음료선택(사이다))",양도 많고 만족했습니다!! ♥️♥️,5,5,5,5.0,2023-05-10 23:48:44,1,0,556593
ju**,"마왕통구이 （소）/1(맛선택(중간맛),음료선택(사이다))","잘먹었습니다
다음엔 매운맛을 먹어야겠어요",5,5,5,5.0,2023-05-10 16:19:33,1,0,556593
ku**,"천사세트 （중）/1(맛선택(순한맛),족발선택(마왕불족발))",당면이랑 족발이 잘 어울리네요. 맛있습니다.,5,5,5,5.0,2023-05-02 16:38:21,1,0,556593
b9**,"마라통구이 （중）/1(메뉴추가(쟁반국수（2인）),토핑추가(푸주 추가),토핑추가(넙적 고구마당면 추가)),쌈추가/1,사이다 1.25L¸/1","양이 적어도 맛있으면 그만인데 양도 많고 맛있어요 최고
마라족발 처음 먹어봤는데 맛있게 잘먹었습니당🫶🏻",5,5,5,0.0,2023-04-30 23:07:38,1,1,556593
mh**,"마왕통구이 （소）/1(맛선택(중간맛),메뉴추가(선택안함))",맛있어요 다음에 매운맛갈게유,5,5,5,5.0,2023-04-30 10:40:51,0,1,556593
yo**,"마왕세트 （중）/1(메뉴선택(통구이),맛선택(중간맛),사이드 메뉴(마왕국수),메뉴추가(선택안함))","오랜만에 먹었는데.역시 맛있네요 ㅎㅎ
자주 먹어야겠어요♡",5,5,5,5.0,2023-04-29 15:56:17,1,0,556593
so**,"마왕통구이 （소）/1(맛선택(순한맛),메뉴추가(족발볶음밥 （1인）))",맛있어요!!!!둘이서 먹었는데도 배불렀어요👍🏻,5,5,5,5.0,2023-04-28 21:59:44,1,0,556593
so**,"천사세트 （중）/1(맛선택(중간맛),족발선택(마왕불족발))",음청맛나요 음식사지,5,5,5,5.0,2023-04-27 21:51:35,1,0,556593
32**,"마왕통구이 （소）/1(맛선택(순한맛)),불족소스/1,당면추가¸/1","마왕족발 양최고 맛최고 입니다 별 10개드려용
단골 등록합니다~~",5,5,5,0.0,2023-04-24 10:39:47,1,1,556593
ch**,마왕통구이 （대）/1(맛선택(중간맛)),너무 맛있음!! 다른 족발은 못먹겠음!!!,5,5,5,5.0,2023-04-23 16:36:20,1,0,556593
so**,"천사세트 （중）/1(맛선택(중간맛),족발선택(마왕불족발))",오늘은 불족을 첨 먹었는데 맛있게 맵네요^^담에도 또 먹게 될꺼 같아요,5,5,5,5.0,2023-04-20 14:28:16,1,0,556593
no**,"마왕통구이 （소）/1(맛선택(매운맛),메뉴추가(선택안함))","진짜맛잇음 서비스도 잘챙겨주시고~
다음에또먹을게요",5,5,5,5.0,2023-04-20 08:16:47,0,1,556593
ix**,"마왕통구이 （소）/1(맛선택(중간맛),메뉴추가(선택안함))",마왕통구이 맛있게 잘먹었어요^^ 또 생각날 맛!,5,5,5,5.0,2023-04-19 19:00:21,1,0,556593
wp**,"악마세트 （중）/1,당면추가¸/1","족발에 불맛나서 너무 맛있게 잘먹었어요~
서비스도 감사합니다 번창하세요~",5,5,5,5.0,2023-04-16 13:51:23,1,0,556593
ki**,"마왕통구이 （소）/1(맛선택(순한맛)),쟁반국수（1인）/1",볶음밥이 일품이에요 ㅎㅎ 양도 많고 서비스가 최고입니다,5,5,5,5.0,2023-04-14 20:13:30,1,0,556593
cu**,"마왕통구이 （소）/1(맛선택(순한맛),메뉴추가(선택안함))",맛있어요 오랜만이라 더 맛있네용,5,5,5,5.0,2023-04-13 22:48:18,1,0,556593
mi**,마왕통구이 （소）/1(맛선택(중간맛)),요청사항 반영해주셔서 감사합니다. 양도 딱 적당해서 맛있게 잘 먹었어요,5,5,5,5.0,2023-04-12 01:56:53,1,0,556593
le**,"패밀리세트/1(맛선택(중간맛),사이드 메뉴(비빔국수（2인）))",너무 맛있게 잘 먹었슴니다 다음에 또 시켜먹을게용!,5,5,5,5.0,2023-04-02 16:28:17,1,0,556593
tm**,"마왕세트 （중）/1(메뉴선택(보쌈),맛선택(순한맛),사이드 메뉴(쟁반국수)),당면추가¸/1",너무 맛있게 잘먹었습니다,5,5,5,5.0,2023-04-02 13:17:01,1,0,556593
hs**,"마왕통구이 （소）/1(맛선택(중간맛)),족발만두/1,마늘후레이크/2,콜라사이즈업/1",맛있었습니다!!!!,5,5,5,5.0,2023-04-01 00:49:43,1,0,556593
tm**,마왕통구이 （중）/1(맛선택(중간맛)),독특하고 마왕족발에서만 먹을 수 있는 엄청 맛있는 족발이었어요.. 특히 당면이 진짜 맛있어요 불맛도 나고,5,5,5,5.0,2023-03-28 14:07:29,1,0,556593
du**,반반세트 （중）/1(맛선택(순한맛)),정말맛있어요~~~리뷰 이벤트 볶음밥도 양많고 감사합니다~~,5,5,5,5.0,2023-03-25 15:31:59,1,0,556593
po**,마라통구이 （소）/1,"마라와 족발은 맛없을수없는 찐최강조합인 거 같아요!!!
출시해주셔서 감사합니다 정말ㅠㅠ
친구 집에서 처음 먹어보고 맛있어서, 집에서도 시켜봤는데
역시나 넘 맛있네요 :) 족발도 푸주도 당면도 부각도 맛있어요~",5,5,5,5.0,2023-03-24 17:50:44,1,0,556593
lm**,마왕통구이 （중）/1(맛선택(중간맛)),맛있게 잘 먹었어요^^,5,5,5,5.0,2023-03-22 19:32:00,1,0,556593
pa**,"마왕통구이 （소）/1(맛선택(순한맛)),당면추가¸/1",당면추가하니 너무 맛있어요,5,5,5,5.0,2023-03-21 14:36:50,1,0,556593
wi**,"마왕통구이 （대）/1(맛선택(중간맛)),당면추가¸/1","항상 시키지만

맛과양 어느거 빠지지않고 최고",5,5,5,0.0,2023-03-18 15:58:15,1,1,556593
al**,"마왕통구이 （소）/1(맛선택(순한맛),메뉴추가(족발볶음밥 （1인）))",👍👍👍👍👍👍👍👍👍👍,5,5,5,5.0,2023-03-17 23:10:59,1,0,556593
hy**,"마왕세트 （소）/1(메뉴선택(보쌈),맛선택(중간맛),사이드 메뉴(쟁반국수))",포장상태도 깔끔하고 맛있었어요!,5,5,5,5.0,2023-03-13 10:12:01,1,0,556593
na**,"마왕통구이 （소）/1(맛선택(순한맛),메뉴추가(선택안함))","소로 시켰는데도 양이 정말 많아서 좋았어요!
리뷰이벤트로 받은 족발볶음밥도 맛있었고, 역시 마왕족발은 당면이 진리👍
전에 중간맛은 좀 매워서 순한맛 시켰는데 저같은 맵찔이에게도 하나도 안매워서 너무 좋았어요~~
맛있게 잘 먹었습니다:D😆",5,5,5,5.0,2023-03-12 10:53:43,1,0,556593
bs**,"마왕통구이 （중）/1(맛선택(중간맛),메뉴추가(비빔국수 （1인）),메뉴추가(선택안함))","WBC 한일전 야구 하는 날인데도 빠른 속도의
배달, 족발 맛은 당연히 맛있고 처음 시켜본 비빔국수도 정말 맛있었어요! 여기처럼 깨끗한 상추는 처음 보네요~!",5,5,5,5.0,2023-03-11 23:44:00,1,0,556593
ki**,"천사세트 （중）/1(맛선택(순한맛),족발선택(마왕소금구이)),당면추가¸/1","맛있습니다!
처음으로 먹은 마왕족발인데맛이 좋고 볶음밥도 맛있습니다.",5,5,5,5.0,2023-03-10 19:27:00,1,0,556593
sl**,"마왕세트 （소）/1(메뉴선택(통구이),맛선택(중간맛),사이드 메뉴(쟁반국수))",너무. 맛잇어요 ㅎ. 당면이 최고!!,5,5,5,5.0,2023-03-05 15:14:41,1,0,556593
so**,마왕통구이 （중）/1(맛선택(중간맛)),울딸이 먹고싶다해서 주문했네요~오늘도 맛있게 잘 먹었습니다,5,5,5,5.0,2023-03-01 22:01:38,1,0,556593
lm**,마왕통구이 （중）/1(맛선택(순한맛)),"배달도 빠르고 맛도 좋고 양도 만족해요.
잘 먹었습니다.",5,5,5,5.0,2023-03-01 19:22:45,1,0,556593
h1**,"패밀리세트/1(맛선택(중간맛),사이드 메뉴(족발볶음밥（2인）),메뉴추가(선택안함))","족발 보쌈 둘다 맛있어요 :)
배달도 예정시간보다 빨리왔어요-
어른만 4인가족인데 패밀리세트 딱 좋네요",5,5,5,5.0,2023-02-26 12:23:30,1,0,556593
cy**,마왕통구이 （소）/1(맛선택(중간맛)),불맛 맛나요~ 당면 센스!,5,5,5,5.0,2023-02-25 21:25:47,1,0,556593
wi**,마왕통구이 （대）/1(맛선택(중간맛)),"늦었지요
이번에4번째 시켰지만 너무맛있었지요
항상 맛있지요
다음에 또 시키지요",5,5,5,5.0,2023-02-23 13:45:07,1,0,556593
yu**,"마왕세트 （대）/1(메뉴선택(통구이),맛선택(순한맛),사이드 메뉴(족발볶음밥))","다섯째 시켜 먹음
맛있게 잘 먹었습니다~~",5,5,5,5.0,2023-02-18 10:19:53,1,0,556593
19**,"마왕통구이 （소）/1(맛선택(순한맛)),핫블랙소스/1,불족소스/1,쌈추가/1,당면추가¸/1",맛있게 잘먹었습니다!,5,5,5,5.0,2023-02-13 23:43:19,1,0,556593
le**,마라통구이 （대）/1,진짜 맛있게 먹었어요,5,5,5,5.0,2023-02-09 19:58:25,1,0,556593
j2**,"마왕통구이 （소）/1(맛선택(중간맛)),당면추가¸/1",맛있게 잘먹었어요 감사합니다!!,5,5,5,5.0,2023-02-06 18:57:48,1,0,556593
ha**,"마왕통구이 （소）/1(맛선택(중간맛)),공기밥/3",감사합니다🙇 맛있게 잘 먹었습니다.,5,5,5,5.0,2023-01-30 17:37:23,1,0,556593
rl**,마왕통구이 （중）/1(맛선택(중간맛)),국물이 진짜 넉넉하게 주셔서 너무 맛있었습니다! 양도 많도 대박이네요!,5,5,5,5.0,2023-01-29 18:51:14,1,0,556593
kk**,"마왕통구이 （대）/1(맛선택(중간맛),메뉴추가(선택안함)),당면추가¸/1",당면추가 항상 하는데 오늘은 명절이라 역대급으로 많이 주신것같아요!!4시간이 지난 지금도 아직 다 못먹었습니다ㅎㅎ맛있게 잘먹었습니다 감사합니다!!,5,5,5,5.0,2023-01-23 23:50:41,1,0,556593
hs**,"마왕통구이 （소）/1(맛선택(중간맛)),사이다사이즈업/1",언제나 맛있어요~!~!~,5,5,5,5.0,2023-01-23 14:17:42,1,0,556593
ri**,"마왕통구이 （소）/1(맛선택(중간맛)),당면추가¸/1",오랜만에 생각나서 먹는데 여전하네요!!,5,5,5,5.0,2023-01-22 18:27:52,1,0,556593
to**,"마왕통구이 （소）/1(맛선택(순한맛),메뉴추가(쟁반국수（2인）))","양이 엄청 나고 진짜 맛있습니다,,, 순한맛 하고 중간맛 둘 다 맛있는데 중간맛이 좀 더 매콤하고 맛있었던 것 같아요!! 진짜 추천추천입니다",5,5,5,5.0,2023-01-21 01:21:05,1,0,556593
dv**,"천사세트 （중）/1(맛선택(중간맛),족발선택(마왕불족발))","완전 맛잇어요!
불족발은 처음인데 매콤한게 너무 좋아요!",5,5,5,5.0,2023-01-20 20:09:40,1,0,556593
wi**,마왕통구이 （대）/1(맛선택(중간맛)),"어느새 5번째

항상맛있다는

또 시키고싶다는",5,5,5,5.0,2023-01-20 16:53:13,1,0,556593
ks**,"마왕통구이 （중）/1(맛선택(순한맛)),쌈추가/1","리뷰를 지금 쓰네요 굿굿 너무 맛있게 잘먹었어요. ^^
역시 마왕 이네요.",5,5,5,5.0,2023-01-20 16:52:36,1,0,556593
na**,"마왕통구이 （소）/1(맛선택(순한맛),메뉴추가(선택안함))",막국수 야채 반찬 다 맛있고 당면이 진짜 맛있어요. 족발도 부드럽고 양도 많았습니다,5,5,5,5.0,2023-01-17 15:30:27,1,0,556593
co**,마왕통구이 （중）/1(맛선택(중간맛)),"다음에. 또 시켜먹을께요 
맛있어요~~^^",5,5,5,5.0,2023-01-14 17:08:26,1,0,556593
ky**,마왕통구이 （소）/1(맛선택(중간맛)),"진짜 맛있게 먹었어요
짭조름하고 달달하니 맛있습니다
볶음밥도 꼭 먹어보세요
족발 국물에 적셔 먹으면 대존맛",5,5,5,5.0,2023-01-13 22:30:40,1,0,556593
lm**,"마왕통구이 （중）/1(맛선택(순한맛),메뉴추가(선택안함))",식구들이 맛있게 먹었어요.,5,5,5,5.0,2023-01-13 17:56:17,0,1,556593
ch**,마왕통구이 （대）/1(맛선택(중간맛)),아 너무맛있어서 현기증나요! 꿀맛! 핵존맛! 단짠지존 마왕통구이 사랑해요!,5,5,5,5.0,2023-01-13 15:29:21,1,0,556593
ch**,"마왕통구이 （소）/1(맛선택(순한맛),메뉴추가(선택안함))","볶음밥은 레알 꿀맛...
족발도 맛잇음",5,5,5,0.0,2023-01-11 18:58:02,1,1,556593
50**,"마왕통구이 （소）/1(맛선택(순한맛)),당면추가¸/1",배달빨랐어요. 보통맛도 매울까봐 순한맛으로 주문했는데 하나도 맵지 않네요. 맛은 있어요.,5,5,5,5.0,2023-01-08 21:21:46,1,0,556593
yu**,마왕통구이 （소）/1(맛선택(중간맛)),양이 정말 많네요 서비스로 주시는 리틀막국수도 그냥 1인분은 충분히 되요 막국수 양념 진짜 맛있어요 족발은 중간맛 시켰는데 맵찔이라 중간맛도 매웠지만 맛있게 매운맛이라 잘 먹었습니다!,5,5,5,5.0,2023-01-08 18:44:39,1,0,556593
bo**,"마왕통구이 （중）/1(맛선택(중간맛),메뉴추가(선택안함))","오랜만에 시켜 먹었는데 맛있고 양도 많네요!
다음에 또 시킬게요~",5,5,5,5.0,2023-01-08 17:31:22,1,0,556593
qk**,마왕통구이 （중）/1(맛선택(순한맛)),두번째인데~ 역시 맛있네요~~👍👍👍👍먹다 찍어서..맛있게 못찍었어요ㅠ,5,5,5,5.0,2023-01-08 11:01:29,1,0,556593
ha**,"천사세트 （중）/1(맛선택(중간맛),족발선택(마왕갈릭족발)),공기밥/3",감사합니다🙇 맛있게 잘 먹었습니다.,5,5,5,5.0,2023-01-07 10:54:02,1,0,556593
bc**,마왕통구이 （소）/1(맛선택(중간맛)),오랜만에 맛있게 먹었어요. 대식가 둘이서 소짜리는 여전히 부족하네요. 마왕은 당면때문에 시켜먹는데 항상 뭔가 아쉬워요,4,5,3,5.0,2023-01-06 20:56:35,1,1,556593
jo**,마왕통구이 （중）/1(맛선택(중간맛)),"부모님과 같이 시켜먹었는데 너무 맛있게 먹었어요
족발볶음밥은 처음먹어봤는데 아부지가 너무 맛있다고 혼자 거의 다 드셨어욤 ㅎㅎ",5,5,5,5.0,2023-01-04 00:43:38,1,0,556593
zo**,"마왕통구이 （중）/1(맛선택(순한맛),메뉴추가(선택안함))",맛있게 잘먹었습니다!!! 나중에 또 시켜먹을게요!!!!!,5,5,5,5.0,2023-01-03 22:32:27,1,0,556593
wi**,"마왕통구이 （대）/1(맛선택(중간맛),메뉴추가(선택안함))","3번째 시켜먹는데
언제나 먹어도 맛과양이 굿
당면도 맛나고
서비스도감사하고
언제나 감사캄사",5,5,5,5.0,2023-01-03 02:15:31,1,0,556593
zy**,"마왕통구이 （중）/1(맛선택(순한맛)),당면추가¸/1",역시마왕족발입니당 당면추가는필수~~~ 양도 짱많아요,5,5,5,5.0,2023-01-02 19:01:03,1,0,556593
dk**,"마왕세트 （소）/1(메뉴선택(통구이),맛선택(중간맛),사이드 메뉴(쟁반국수))",정말 맛잇네요! 또 주문하겟습니다,5,5,5,5.0,2023-01-01 17:20:44,1,0,556593
oa**,보쌈구이 （소）/1(맛선택(중간맛)),사진만 찍고 먹느라 리뷰를 늦게남기네요ㅠ  항상 보쌈만 먹는데 둘이먹기 딱좋아여!! 넘맛잇어여~~^^,5,5,5,5.0,2022-12-30 14:05:52,1,0,556593
bl**,불족발 （중）/1,맛있게 잘먹었습니다👍,5,5,5,5.0,2022-12-29 20:35:51,0,1,556593
lj**,마왕통구이 （소）/1(맛선택(순한맛)),오랜만에 먹었는데 역시나 맛있어요👍🏻,5,5,5,5.0,2022-12-28 22:32:47,1,0,556593
rk**,마왕통구이 （소）/1(맛선택(중간맛)),맛있어요 ㅎㅎ 잘먹었습니당,5,5,5,0.0,2022-12-27 19:50:42,1,1,556593
qk**,"천사세트 （대）/1(맛선택(순한맛),족발선택(마왕불족발))",처음 먹어봤는데 오잉? 이렇게 맛있다구요? 불족은 제스타일은 아니지만 잘먹었구요 통구이는 지이이이인짜 맛있게 먹었네요~ 자주 시킬듯합니당~☺️,5,5,5,5.0,2022-12-25 13:43:43,1,0,556593
sp**,"마왕통구이 （중）/1(맛선택(중간맛)),쟁반국수（1인）/1,당면추가¸/1",오랜만에 먹으니 맛있었어요~,5,4,5,5.0,2022-12-25 02:02:22,1,1,556593
to**,"마왕세트 （소）/1(메뉴선택(통구이),맛선택(중간맛),사이드 메뉴(쟁반국수),메뉴추가(선택안함))",양도 많고 처음먹어보는 맛인데 넘맛있게 먹었어요!! 또시킬게요 ㅎㅎ,5,5,5,5.0,2022-12-24 16:48:30,1,0,556593
rn**,"마왕세트 （소）/1(메뉴선택(통구이),맛선택(매운맛),사이드 메뉴(족발볶음밥))","3대족발에 밀리지 않는 곳이라 항상 여기서만 시키는데
다른지점보다 장안점 퀄이 더 좋아요!!",5,5,5,5.0,2022-12-24 13:56:40,0,1,556593
gu**,"마왕통구이 （소）/1(맛선택(순한맛),메뉴추가(선택안함))",잘 먹겠습니다!!!,5,5,5,5.0,2022-12-22 22:32:25,1,0,556593
op**,마왕통구이 （소）/1(맛선택(중간맛)),"음~~~~맛있어 !
정갈하니 좋아요^^",5,5,5,5.0,2022-12-20 20:31:18,1,0,556593
ha**,"마왕통구이 （소）/1(맛선택(중간맛)),공기밥/2",감사합니다🙇 맛있게 잘 먹었습니다.,5,5,5,5.0,2022-12-18 16:01:09,1,0,556593
ip**,"마왕세트 （소）/1(메뉴선택(통구이),맛선택(중간맛),사이드 메뉴(족발볶음밥))","유튭나오는거 보고 너무 먹어보고싶었는데 
양도많고...맛도있고....최고 !!",5,5,5,5.0,2022-12-18 14:32:29,1,0,556593
21**,보쌈구이 （소）/1(맛선택(중간맛)),"항상 맛있게 시켜먹는 마왕족발 !
중간 매운맛에 살짝 더 맵게 부탁드리면 딱 좋은 매운맛으로 먹어요 ~ ^^
야채도 신선하고 당면도 쫄깃해서 맛있게 잘먹었습니다 ~",5,5,5,5.0,2022-12-18 12:41:59,1,0,556593
yu**,"마왕통구이 （대）/1(맛선택(순한맛),메뉴추가(족발볶음밥 （2인）))",친구들 불러서 다 같이 자알 먹었습니다..,5,5,5,5.0,2022-12-18 01:12:55,1,0,556593
sa**,"마왕통구이 （소）/1(맛선택(중간맛),메뉴추가(마왕국수 （1인）),메뉴추가(선택안함))",당면추가 양 짱많아요 너무맛잇음 ㅠㅠㅠ,5,5,5,5.0,2022-12-17 11:22:48,1,0,556593
kt**,마왕통구이 （중）/1(맛선택(순한맛)),"진짜 맛있네요
족발과 당면 새롭고 맛있네요
소스가 일품!!
다들 너무 맛있어했어요",5,5,5,5.0,2022-12-17 00:14:03,1,0,556593
je**,"마왕통구이 （중）/1(맛선택(중간맛),메뉴추가(쟁반국수（2인）),메뉴추가(선택안함))",미우새보고 먹고 싶었는데 드뎌  시켜봤는데 생각보다 중자 양도 많고 중간맛인데도 살짝 매콤한 맛이 매력있네요,5,4,5,4.0,2022-12-16 21:49:04,0,1,556593
5k**,"마왕통구이 （대）/1(맛선택(순한맛)),비빔국수 （1인）/1,마왕국수 （1인）/1",처음 주문했는데 맛있어요 특히 비빔국수 너무너무 맛있어요,5,5,5,5.0,2022-12-13 22:33:42,1,0,556593
wi**,"천사세트 （대）/1(맛선택(중간맛),족발선택(마왕불족발))","두번째 시키는데

오늘도ㅈ너무 좋았습니다",5,5,5,5.0,2022-12-13 00:16:40,1,0,556593
hj**,마왕통구이 （중）/1(맛선택(순한맛)),양도많고 맛도좋아요~~다음엔 중간맛으로 시켜볼라고여,5,5,5,5.0,2022-12-12 19:38:01,1,0,556593
ta**,마왕통구이 （소）/1(맛선택(순한맛)),너무너무 맛있습니다!!!!,5,5,5,5.0,2022-12-09 23:55:02,1,0,556593
ja**,"마왕통구이 （대）/1(맛선택(순한맛)),당면추가¸/1",맛있어요 당면최고~~ 받자마자 신나게 먹어서... 사진은없어요,5,5,5,5.0,2022-12-07 21:13:46,0,1,556593
co**,마왕통구이 （소）/1(맛선택(중간맛)),처음시켰는데 양도많고 맛있어요 ~,5,5,5,5.0,2022-12-06 23:25:16,1,0,556593
gk**,"마왕통구이 （소）/1(맛선택(매운맛),메뉴추가(족발볶음밥 （1인）))",양도많고 너무 맛있었어요!!,5,5,5,5.0,2022-12-05 18:22:04,1,0,556593
dm**,마왕통구이 （소）/1(맛선택(중간맛)),마왕족발하면 마왕통구이인데 여기 말고 다른 지점은 없어서 여기서 시켰어요!! 잘 먹었습니당,5,5,5,5.0,2022-12-05 14:31:17,1,0,556593
xe**,"마왕세트 （중）/1(메뉴선택(통구이),맛선택(순한맛),사이드 메뉴(마왕국수))",항상 잘 먹고 있습니다. 번창하세요 :),5,5,5,5.0,2022-12-04 19:51:33,1,0,556593
bu**,마왕통구이 （중）/1(맛선택(중간맛)),너무나무 맛있게 먹었어요. 고물가시대에 야채주신거 보고 너무 놀랐습니다. 요새 다른  족발가게들은 상추 4장 정도 주던데요 .  모자라지 않게 잘 먹었습니다ㅡ 다른 마왕족발 지점보다 양념도 많이 주시고 정말 맛있게 잘먹었네요. 기타 반찬 막국수도 맛있어요.,5,5,5,5.0,2022-12-04 16:24:28,1,0,556593
oy**,마왕통구이 （소）/1(맛선택(순한맛)),양념 맛있어서 아이들이 잘먹었어요~^^ 볶음밥도 맛있구요~ 순한맛은 아이들 먹기좋은데 살짝 조금만 덜 달았으면  더 좋겠어요~,5,5,5,5.0,2022-12-03 11:54:39,1,0,556593
yt**,"마왕세트 （중）/1(메뉴선택(통구이),맛선택(중간맛),사이드 메뉴(쟁반국수),메뉴추가(선택안함))","마왕족발 먹으면서 16강 응원했고 16강 진출ㅋㅋㅋ
족발 맛도 최고였고 덕분에 온가족이 더 재밌게 봤습니다 감사합니다",5,5,5,5.0,2022-12-03 11:53:52,1,0,556593
yu**,"마왕통구이 （대）/1(맛선택(순한맛),메뉴추가(족발볶음밥 （1인）))","☆세 번째 시켜먹음 대존맛☆
족발은 고민 없이 여기서만 시켜먹어요
당면 리뷰서비스 메모 깜빡해서 전화로 드렸는데 챙겨주심 ㅇㅇ",5,5,5,5.0,2022-12-03 11:50:37,1,0,556593
ch**,반반세트 （중）/1(맛선택(중간맛)),배달도 빠르고 음식도 따뜻하게 왔어요!!족발은 여기서만 시켜먹는것 같아요 진짜 너무너무 맛있고 양도 많아요!!:),5,5,5,5.0,2022-12-02 23:05:26,1,0,556593
he**,"마왕통구이 （소）/1(맛선택(순한맛)),당면추가¸/1",맛이써욤<~~!!,5,5,5,5.0,2022-11-30 19:44:35,0,1,556593
sk**,"마왕통구이 （소）/1(맛선택(중간맛)),당면추가¸/1",진짜 양많고 너무 맛있어요 최애 족발집..❤️,5,5,5,5.0,2022-11-30 00:56:24,1,0,556593
ju**,마왕통구이 （중）/1(맛선택(순한맛)),맛있게 잘먹었습니다 양도 푸짐하고 맛도 최곱니다,5,5,5,0.0,2022-11-29 18:44:14,1,1,556593
ji**,마왕통구이 （소）/1(맛선택(순한맛)),맛있게 잘먹었습니다,5,5,5,5.0,2022-11-29 00:50:11,1,0,556593
wr**,"마왕통구이 （중）/1(맛선택(순한맛)),당면추가¸/1",너무 맛있어요 강추합니다,5,5,5,5.0,2022-11-28 20:23:46,1,0,556593
dk**,반반세트 （중）/1(맛선택(매운맛)),비싸도 맛나면 됩니다~!계속 손이 가네요~,5,5,5,5.0,2022-11-28 19:30:22,1,0,556593
jo**,마왕통구이 （소）/1(맛선택(중간맛)),마왕족발은 항상 맛있어요👍,5,5,5,5.0,2022-11-28 17:38:34,1,0,556593
sh**,"마왕세트 （대）/1(메뉴선택(통구이),맛선택(중간맛),사이드 메뉴(족발볶음밥),메뉴추가(쟁반국수（2인）))",너무너무 맛있었어요 역시 족발은 마족,5,5,5,5.0,2022-11-28 10:01:56,1,0,556593
sk**,마왕통구이 （소）/1(맛선택(순한맛)),"하루지나고 먹었어요 
맛있어요 면만 불었네용 
또시킬거에요",5,5,5,5.0,2022-11-28 02:35:43,1,0,556593
ar**,반반세트 （중）/1(맛선택(중간맛)),맛있는데 족발뼈가 너무 많아요,4,5,3,0.0,2022-11-27 21:56:49,1,1,556593
ks**,보쌈구이 （소）/1(맛선택(순한맛)),맛있어서 3일만에 재주문했네요 굿굿,5,5,5,5.0,2022-11-27 20:51:01,1,0,556593
